Season,Time,Content,Sentiment
Sonbahar,Akşam,normlade 16mbit olarak satın aldığım hızım 8 mbit geinzldiği için açtığım arıza kaydı ardından hızımı 4mbite düşüren şirket arayınca da arıza kaydınız olduğu için müdahale edemiyoruz diyorlar eğer arızam bitti derseniz hop 8e çekiyorlar yine defalarca başıma geldi bu olayadamlar resmi soyguncu dolandırıcıyeni türkiyede güvenecek hiçbir kurum kalmamış artık,
Sonbahar,Akşam,ne zamandır böyle bilmiyorum ama an itibariyle mobil wifi tablet ya da usb modem dongle üzerinden verebilecekleri tek internet hizmeti24 ay  taahhütle 10gb ve 20gb24 aytaahhütsüz olarak 39 tlya olan 20gb wifi hat almak istiyorum dediğimde  39 tl yazan ücret 29tl den başlayacağınız taahhüt bitiminde ücrettir dediler  bana önerebileceğiniz buna benzer başka bir internet hizmetiniz var mı dediğimde şu an için başka açılmış bir tarifemiz yok efendim dedilersizin yapacağınız işin allah belasını versin amklarımyıl olmuş 2018 3 aydır adsl hattımı düzeltemediler mobil bağlanalım diyorum telekomda hizmet yoksöz konusu tarife,
Sonbahar,Akşam,sizin gibi adi bir firmaya muhtaç edenlerinde abv rezil pislikler yavaş olmasını geçtim kotasını geçtimde bari internete girelim yavaşta olsa girelim şu sikik internete,
Sonbahar,Öğlen,2018 yılında port yok diyerek internet bağlantısı sağlayamayan vasat firma,
Sonbahar,Gece,birçok kişinin fark etmediği bu sene fark ettiğim bir şeyi yapan kurumnormalde türk telekom internet için ortalama 40 gün içerisinde ödenmesi gereken faturaların ödenmesini talep eder ödenmediği taktirde internete erişi kısıtlar ve tekrar açtırmak için 24tl civarı bir ücret ister15 temmuz nedeniyle temmuz ayında haziran ayının faturasını ödememişseniz temmuz ayının faturasını da ödemeyerek ağustos ayına faturaları sarkıtabiliyorsunuz 12 ayın temmuz ayı için her ayının faturası 40 gün içinde ödenmesi istenirken özellikle temmuz ayı için es geçiliyor29 ekim önemsiz bir tarih miydi 30 ağustos  10 kasım 18 mart  23 nisan 19 mayıs olur mu  ülkenin en önemli olayları es geçilip temmuza özel kıyak geçiliyor geçin efem geçin siz ya hepsine yaparsınız ya da hiç birine temmuzun özelliği varsa diğer aylarından özelliği var hangisini tarihi anlam olarak küçük göreceksin ,
Sonbahar,Gece,artık hemen hemen her gece interneti 1 saate yakın kesiyorlar bazen 20 dakika bazen 2 saat bazen 5 dakika ama mutlaka kesiliyorniye lan olum internet mi bitiyor israf olmasın diye mi işimiz gücümüz var türknet kablonet vs burada alt yapısı olsa hiç düşünmeden geçeceğim ama yok,
Sonbahar,Öğlen,özellikle aveayı yuttuktan sonra zaten senelerdir üzerinde olan çekmiyor algısı daha da perçinlendi yeniden yapılanma sürecine girdikten sonra mobil tarafındaki neredeyse tüm profesyonelleri işten çıkarmış veya geri göreve çekmiş yerlerini konuya vakıf olmayan kişilerle doldurmuştur ne yazık kiözellikle son dönemdeki kötü yönetim hem sabit hem de mobil tarafta yeterli ve doğru yatırım yapılamaması nedeniyle şu an hissedilir derecede artan şebeke kalitesizliğine yol açmıştırkriz vs böyle geliyor arkadaşlar yurt dışı manipülasyonlarıyla değil bizzat içimizdeki iş bilmez şakşakçıların kötü yönetimleri sayesindene hale geldik yazık,
Sonbahar,Gece,11 ekim saat 0000 dan sonra hem ev interneti hizmetinde hem de 45g internet hizmetinde çöküntü yaşayan firma uzun süre iki internet de kesildi tarlası yanmış çiftçi gibi kaldım,
Sonbahar,Öğlen,bkz gayrettepe turk telekomhosvelkam,
Sonbahar,Öğlen,web sitesi bile yavaş olan kurum,
Sonbahar,Öğlen,türk telekom mobile hattını taşıyanlara veya yeni hat alımında 30 lira civarı sunduğu paketi 1000 dk  1000 sms  6 gb internet 6 senelik müşterisine 415 liraya taahhüt yenilemesi sunan  40 indirim 1 sene kalma sözü firma,
Sonbahar,Sabah,az evvel telefonumu arayıp 45 tl verdiğim ve taahhütüm biteceği için 6 ay var 6570 tl ödeyeceğim tarifeyi onaylarsam aynı şartlar altında 47 tlye yani çok daha ucuza daha pahalı 12 ay boyunca kullanabileceğimi söyleyen dolandırıcı firmabir de ama anlamıyorum ki x bey bu sizin avantajınızayken neden onaylamıyorsunuz soruyor ısrarla,
Sonbahar,Akşam,uygun prime tarifelerinin yarısı müşteri alımına kapatılmış,
Sonbahar,Akşam,gün içerisinde abartmadan 18 defa arandığım bkz 444 0 375 numaralı telefondan reklam müziği dinletilip kapatıldığı için kendinlerini arayıp neden böyle bir durum yaşadığımı sorduğumda sistemimizde bir bilgi yok deyip kapatan temsilcilerine şiddetli bir teşekkür edip ilişiğimi kestiğim içinde saçma sapan insanların çalıştığı firmadır kendileri hani krediyi türk bankalarının verip yabancılara sattığı firma bu,
Sonbahar,Sabah,çeşitli yollarla ekstra ücret kilitleyen dolandırıcı firma bunların online işlem adında bir mobil uygulaması var kalan dakika kota gb sms falan görebiliyorsunuz sağ üst köşede sil süpür hediye oyununu kullanmak ve duyuruları görmek için bir hediye paketi simgesi var dün üzerinde kırmızı şekilde 5 yazıyordu tıkladım aylık 2 gb internet paketini 12 ay sözünüze sadece 9 tl diye mesaj çıktı vazgeç ve katılıyorum diye iki seçenekten vazgeç olanına bastım hemen arkasından tarifeyi yurt dışında günlük şu kadar paraya kullanmak için aynı şekilde mesaj çıktı ve vazgeç tuşuna bastımşak diye isteğiniz üzerine aylık 9 liraya 2 gb ek internet paketi hattınıza tanımlanmıştır diye sms geldi hemen müşteri hizmetlerini aradım sağ olsun ukala çok bilgili ilgili bir arkadaş çıktı yani vazgeç tuşuna bastıysanız vazgeçtir diye ukala ukala cevap verdi iptal ettirdim ama ilk ayın parasını alacaklarmışuygulamayı kullanırken çok dikkat edin kalan kullanım hakkınızı öğrenmek isterken paket geçirmesinler,
Sonbahar,Gece,tek kelimeyle pişmanlıktır sakın hattınızı falan geçirmeyin turkcellden bunlara geçtim gercekten çok uygun bir fiyata bir paket satın alıp kullanmaya başladım bir ay sonra otomatik olarak yenilenmesi gereken paket yenilenmedi ben de saf saf para vs yükledim yenilensin diye sabah işe giderken el alışkanlığı internete baktım bakmamla bakiyeniz bitmek üzere vs demesi bir oldu paketimi yenilemedigi gibi bir kaç dklik 4 mb kullanıma 43 lira almış bu bir ne arama yapabildim ne telefon kullanabildim sayelerindeeve geldim evden halledeyim diye malum başka alternatifim olmadığı için evde de türk telekom ev interneti kullanıyorum bir baktım evdeki internet de çalışmıyor bağlantı var internet yok bu da ikitekrar dışarı çıktım 40 lira daha yükledim müşteri temsilcisini aradım ne diyor biliyor musunuz siz paketi aktif ettikten sonra hemen iptal etmişsiniz neden iptal edeyim ıptal etsem bilirim diyorum kadın tutturmuş iptal etmişsiniz bir de yıllardır bana ait olan hattın benim olmadığını iddia ediyor baya bir kavga ettim telefonda çözüm odaklı davranış sıfıruzun lafın kısası ben bu ay 140 lira bu kuruma para ödedim bugün almam gereken randevuyu alamadım çünkü para ödediğim halde ne internetim ne de telefonum vardıbir 40 lira daha yatırınca tekrar müşteri hizmetlerini aradım ev interneti icin arıza kaydı oluşturup lütfen bana 2 gb internet verdiler alternatifiniz varsa aman diyeyim bulaşmayın hattımı vodafone a taşıdım bugün ama ev interneti mecbur duruyor bakalım,
Sonbahar,Gece,her gece 0230de internetimi kesiyorlaraynı sorunu yaşayan varmı acaba ,
Sonbahar,Sabah,sil süpür kampanyasında üç haftadır 250 dk hediye veren operatör konuşacak kimsemiz mi var aq internet versene bana,
Sonbahar,Akşam,diğer bir çok servis sağlayıcısının sorunlarının sebebi bu firmadır tekel yanlış özelleştirilmiş sorumsuz alt yapı yatırımı yapmayan en önemlisi batmış firmadır bir ülkenin haberleşme firması yabancıya satılır mı başka firmalara port vermez resmen işkence çektirir en ucuza en güzel hizmeti verse yine almam o kadar gıcığım,
Sonbahar,Sabah,musteri memnuniyeti onemsenmeyen berbat kalitesiz bir duzen icinde ilerlemekte butun alt yapi turk telekomdaymis hala kullanmaktayım zorunlu yaşadıgın kasaba benzeri bir ilcede dolayı iki üç yıl eve ilçeye geldiğim şehirden nakil istedim eylülde aralık ayına kadar taşıma islemi yapilamadi şikayetler kavglar üstüne üstlük faturaları çatır çatır ödemeler nefret ettirmişlerdi o dönem beni bu yaz aynı gaflette bulunup antalyaya dönüşümde iki aylık tekrar yazlık taşıyayım dedim iki ay yine kavga gürültü bezdim bir türlü baglanmadı baglandı bu kez nette sorun yaşadım arıza tespit edemeyecek kadar kötü bir hizmetti tatilimin bitmesine bir hafta kala açıldı sonuç hala kullanıyorum aptal gibi ve de taşıma bedelleri ücretsiz durumdan başlayıp 24tl bedele kadar cıktı be artık dondurma işlemide ücretli devlet kurumuyken yasamayan sorunlar yasanmakta,
Sonbahar,Öğlen,20 gündür bir adsl arızası düzeltememiş firma size de ne arızanın sebebi ile ilgili bir bilgi veriyorlar ne de tahmini giderilme gününü saati demiyorum bak gününü en son şikayet fromu doldutturdum müşteri hizmetlerinden aynı gün geri dönüp 4 gün sonra internet gelecek dediler iyi dedim o kadar durduk 4 gün daha dururuz ama yok adamlar sallamışlar resmen verdikleri tarihin pazar gününe gelmesinden belliydi zaten internetin gelmeyeceğitanım müşterilerine 20 gün gibi uzun bir süre hizmet vermeyerek müşterilerini çağın dışında bırakan çağdışı şirket sözde özelleşince hantallıktan kurtulacaktı devlet kurumu yesinler sizibu arada bu ilk uzun süreli arızamız değil geçen senelerde sıksık internetimiz cuma gününden kesilir pazartesi günü olmadanda gelmezdi müşteri hizmetlerine yapılan arıza ihbarına rağmen her zaman aynı şekilde olurdu sanki biri mesai bitişi makineleri kapatıp çıkıyor gibibüyük şehirde yaşıyorsanız kendi altyapısını yapan farklı şirketleri tercih edin bizim gibi şehir dışındaki ilçelerde yaşıyorsanız allah size sabır versin,
Sonbahar,Akşam,35 senelik vodafone deneyiminin ardından hattımı gün itibariyle taşıdığım operatör birkaç gün içinde hattımın açılacağını söylediler umarım pişman olmam ve buralara şikayet entryleri döşemem,
Sonbahar,Öğlen,sistem tarafından yanlış hesaplanan eski tarifelerimin hesabını tutmuş ve şimdi benden taksitle aradaki farkı alan firma2016 yılından itibaren yaptığım tarife değişikliklerinde sistemin hatasından dolayı eksik ücret ödemişim bu yanlışlığı taraflarına iletmem gerekiyormuş ve ben iletmediğim için geçmiş yıllara ait alacaklarını taksitlendirip faturama yansıtmışlar,
Sonbahar,Gece,12 ay taahhüt yaptırabilmek için müşterisine en az 2 ücretli mesaj attıran operatör ne gerek varsa mesaja vodafoneda ağzımızdan çıkan söz ile yapıyorlardı onu ulan ilk söz diye mesaj atıyoruz gelen mesaja da onay diye ayrı mesaj atıp kabul ediyoruz ayrı ayrı para giriyor dakika bir gol bir hayırlısı bakalım,
Sonbahar,Öğlen,rezalet bir internet sayfasına sahiptir uzunca bir süre ev internet paketlerini aradım yok ailece internet yok maçları izleyin yok cepte bilmem ne vs liste halinde paketleri bulamadımsonra kampanyalar sekmesi çıktı karşıma işte ancak oradan birkaç paket buldum onun da üstüne tıkladığın gibi abi cep nonu gir paketi değiştirelim hemen diyorneyse altta kampanya detayları varmış ama bu detay da sanırım tüm paketler için ortak çünkü farklı paketlere tıklama şansın yoksüresi dolunca kapattır git başka birşey al diyor içimden bir ses ancak paketi değiştireceğim evde ben işim nedeniyle iki ayda bir gidebiliyorum annem babamı uğraştırmak istemiyorumulan istediğim şey şumevcut abonelerin için paketlerin neler  tamamını listeleben uygun bulduğum pakete tıklayayım detayları açoradan kotadır akkdir üyeliktir caymadır şudur budur okuyayımbeğenirsem sağa bir yere başvur diye buton koy basayımallahım yarabbim labirent gibi site yapmışlar eve internetsite bu bi bakın bakalım bende mi mallık var alttan telekom paketleri diyorum aynı yer geliyorsağ üstteki linkler mobil kampanyalarortada yok aile yok basketbol yok cart curtkafayı yedim büyük ihtimalle ben de karışık yazdım umarım anlaşılmıştır beynim yanık şu ankalan nöronlar ile bu kadar oldu,
Sonbahar,Akşam,1 ay önce ilk defa internetimde kesilmeler başladı oluşturulan onlarca arıza kaydı yüzlerce arama vs sonuçsuz kaldı hem beceriksiz hem de yalancı ve şerrrefsiz çalışanlara sahip firma söylemedikleri yalan kalmadı bölgesel arıza dediler modemden kaynaklanıyor dediler bina içi arıza dediler not düşüyoruz dediler interneti iptal edeceğiz yeter artık dedik kapattırmak için şu kadar para ödemek zorundasınız dediler hayır çalışanlarında bazı şerefsizlik kat sayısı o kadar fazla ki adıma aynı arızadan dolayı 5 arıza kaydı oluştururken bana başka bir tarifenin reklamını yapıyor hakaret ediyorsun suratları kösele verilen cevap her seferinde tamam efendim durumunuzun aciliyetini ilettik caps mübarek akşam allah belanızı versin caps burnunuz boktan çıkmaz inşallah,
Sonbahar,Öğlen,kesinlikle ve kesinlikle uzak durulması gereken rezil firmayaklaşık 10 gündür ev telefonumuzdan hizmet alamamaktayız ilk aramamda arıza kaydı oluşturduklarını ve beklememizi söylediler ertesi gün ev telefonundan kendi cep telefonumu aradığımda farklı bir numara çıktı yine müşteri hizmetlerini arayıp durumu anlattım bu devirde böyle bir rezaletin yaşanmaması gerektiğinden ve benim yerime kötü niyetli bir insan olsa bize bağlanan telefon hattı sahibinin ciddi zararlara uğrayabileceğinden bahsettim bana apartmandaki elektrik bağlantısı ile ilgili sıkıntı olduğu eğer talep edersek ücretli servislerini kullanabileceğimden bahsedildi dalga geçer gibi ben de bu sorunu başıma açan sizsiniz tek bir kuruş servis ücreti vermeyeğim ve bunu halledeceksiniz dedim sinirlendim arıza kaydımı iptal edip yeni arıza kaydı oluşturdular sadece ve ev telefonumda hala çevir sesi yok arama yapamıyorum gelen aramalara cevap veremiyorumderken bugün de ev internetimde sıkıntı yaşadım modemde dls ve internet ışıkları yanmıyor mecbur yine aradım müşteri hizmetlerini bana oturduğumuz bölgede sıkıntı olduğundan bahsettiler ben de daha önce benzer bir sıkıntı yaşadığımızı o zaman tt nin mobil hattıma 2 gb internet tanımladığını ve yine tanımlamasını istediğimi ilettim bana sıkının bölgesel olduğundan arıza kaydı oluşturulamadığı bu nedenle mobil hattıma internet tanımlayamayacaklarını söylediler para karşılığı sizden bir hizmet satın alıyorum ve siz bu hizmeti bana sağlayamıyorsunuz üstelik hatanızı da telafi etme yoluna gitmiyorsunuz dediğimde arıza bittiğinde müşteri hizmetlerini arayarak alamadığım hizmet günlerinin iadesini talep edebileceğimi söylediler kapattımbu devirde ev telefonu ne diyenleriniz olabilir annemin inadını kırıp cep telefonu aldıramıyoruz maalesef uzak durun bu firmadan aklınızdan bile geçirmeyin,
Sonbahar,Akşam,müşterileri ile iletişim kurmayı beceremeyen müşteri temsilcilerine sahip gsm operatörü,
Sonbahar,Öğlen,resmen bela bir tekel operatör onlarca yıl geçti hala bu lağımın içinde debeleniyoruz bela okuyacağım da az gelir allah belanızı versin rezilsiniz,
Sonbahar,Akşam,genel müdürlüğü nde ya da çağrı merkezinde bir ekşicinin çalışıyor olmasını ziyadesiyle umduğum kurum varsa eğer mesaj kutumu da yeşillendirir belki,
Sonbahar,Akşam,cezanın bizi kandırmasını sağlayan operatör şirketi ya da sözlerinde gizli bir mesaj mı vardı  bu hıza alış türkiye,
Sonbahar,Öğlen,aylık paketime zam yapmış firma30 liraya benzersiz 4gb kullanıyordum artık 35 lira olacakmış bi siz kalmıştınız aq yerinde eksik kalmayın aman diyim zam yapmazsanız iflas edersiniz,
Sonbahar,Gece,an itibarı ile interneti kesmişlerdirlokasyon izmir sizin ben amk haram olsun o paralar,
Sonbahar,Gece,şu günlerde yine saat 2000 ile 0030 arası yurtdışına çıkışlarda twitter  youtube  twitch dahil yurtdışı video ve ses kaynaklarına throttling uygulamaktadırbu throttlingi kim uygulama emri verdiyse veren başta ama uygulayan mühendislerin kendileri dahil olmak üzere hepsinin anne baba sülale çoluk çocuklarının tıpkı adamların bizi internet başında gerçek olmasa da kanser ettikleri varsayımından hareketle bu kez gerçek anlamda hastalık olan kanser olmalarını diliyorum sevgilerimle,
Sonbahar,Gece,yeni taşındığım evime sokaktaki telefon kutusu bozuk deyip internet bağlamadılar 3 ay boyumca şimdi bağladılar internet kesilip duruyor sorun evde deyip elit hizmet gönderelim diyorlar biliyorum bir şey yapmıcaklar lanet olası firma,
Sonbahar,Gece,hiç çalmayan telefonu olmayacak anda olmayacak yerde birden bire tarife değişikliği için çaldıran operatör  yalnızların ise 2 saniyelik umut kaynağı  bildirim ekranının parlayan yıldızı ,
Sonbahar,Akşam,başında türk yazan tüm kurumlar gibi dolandırıcı üç kağatçı beş para etmez kurumdur15 mb internet hızını bir kere bile kullandığımı hatırlamıyorum1 ay daha elim mahkum sonra siktir olup gitme sebeblerimden biri olarak kalacak,
Sonbahar,Sabah,02112018 cuma günü beni çileden çıkarmış firmadıröyle keko gibi rezalet başlığı falan açmayacağım ama burada da yazma ihtiyacı hissediyorumkonuyu kronolojik sırasıyla anlatıyorumnot anlatacağım olayda mevzu parayla ilgili değil de yaklaşım anlayış ve şirket politikasıyla ilgili olduğu için asla bedel ve tutar belirtmeyeceğimevde internet kullanıcısıyım oturduğum lokasyon itibarıyla alt yapının eski olması başta olmak üzere çeşitli sebeplerden zaten mümkün olan en yavaş adsl hizmetini alıyorum üstüne de akn gibi bir belayla baş başayız malum standart 50 gb paketi su gibi içiyoruz efendim fırsatçı telekom durur mu boşluğu görmesiyle defansın arasına topu salması bir oldu telefonum çaldı arayan temsilci efendim x liraya sınırsız 50 gb aknli bir paket kullanıyorsunuz ve bunu her ay aştığınızı görüyorum dilerseniz y ücret karşılığında size ek 50 gb daha akn verebiliriz dedi zaten darlanıyorum bu kota işine olsun birader dedim ben deburaya kadar bir sorun yok her şey güzel ama bu 100 de dönem dönem yetmiyor tabi oyun film dizi gibi dijital içerikle haşır neşir olduğumuz için akn baş belası olmaya devam ediyor derken telekom ikinci golün kokusunu aldı bir telefon daha ettiler ve siz tam bir hayvansınız size kota yetiştiremiyoruz size t ücret karşılığında akn olmayan bir paket verelim durdum düşündüm olur lan dedim en azından kafam rahat olur iki lokma internet geliyor onun da ağzım burnum diyene kadar yarı hızını kotaya kurban ediyoruz yasla babambu işlemin üstünden yaklaşık üç ay geçmişken 02112018 cuma günü bambaşka bir iş için bankacılık işlemlerimi kontrol etmek amaçlı maaş müşterisi olduğum ve ilgili telekom faturamın otomatik ödeme talimatıyla ödendiği bankanın mobil uygulamasına giriş yaptım bir baktım ki son iki ayda t lira gelmesi gereken fatura z lira gelmiş lan noooliy bokiyenin yerinde nidasıyla birlikte sarıldım telefona telekomu aradım müşteri temsilcisine durumu anlattım kontrol edip bana siz önce ek 50 gb akn paketi almışsınız daha sonra da akn olmayan bir tarifeye geçiş yapmışsınız bu sırada işlemi yapan arkadaşın muhtemelen yetkisi olmadığı için sizin ek 50 gb akn paketinizi iptal etmemiş ve bu iki ay boyunca zaten sınırsız olan akn için ek pakete fazladan para ödemişsiniz dedi anlaşıldı arkadaşım biz bunu iptal edelim ve bedel iadesi vb standart prosedür de neyse onu işletelim lütfen dedim eleman size 48 saat içinde ilgili birimden dönüş yapacaklar dedi ve telefonu böylece kapattık ben yardımdan dolayı memnunum falan muhteşem tatminkar bir müşteri temsilcisi deneyimi yaşamış hissediyordum ki takriben 1 saat sonra telefon çaldı bundan sonrası bombaaçtım telefonu karşıdaki görevli şikayetten bahsetti evet durum aynen öyledir dedim bundan sonrasını aklımda kalan direkt diyalogları yazarak aktarmak istiyorumtelekom görevlisi şimdi beyefendi burada sorumluluk bizde değil bedel iadesi yapamayız kusura bakmayınben nasıl sorumluluk sizde değil yahu zaten sınırsız kullandığım bir şeyin bana ek paketini sattınıztg olabilir o paketi siz onaylayarak satın almışsınız sizi sınırsız tarifeye geçiren arkadaş hangi paketi kullandığınızı bilemez ve iptal etme yetkisi yoktur üst tarifeye geçince sizin ek paketi iptal ettirmeniz gerekiyordub arkadaşım ben nerden bilebilirim sizin iç işleyişinizi kim hangi ekranı görüntüler hangi işleme yetkisi vardır ayıp denen bir şey var bu yaptığınıza keriz silkelemek denirtg ne demek keriz silkelemek samanlıktaki iğne beyefendi siz arayıp iptal ettirmediğiniz paketin parasını talep ediyorsunuz bizdenb yahu ben zaten sınırsızını satın aldığım bir şeyin ek paketini iptal etmekle neden uğraşayım hadi her şeyi geçtim arayan arkadaş genel olarak bile bir uyarı yapamıyor mu sınırsız bir akn tarifesine geçtiniz eğer daha önce satın aldığınız bir ek akn paketi varsa fazla bedel ödememek için lütfen müşteri temsilciliğimizi arayarak iptal ettirini diye insanları gerizekalı yerine koymak değil de nedir butg ne alakası var kendiniz iptal ettirmeliydiniz yapabileceğimiz bir şey yok b siz müşteri odaklı çalışan bir firmasınız değil mitg tabi öyleyizb güzel fıkra bu mu müşteri odaklılıktg samanlık bey burada hata sizin sorumluluk bize değil size ait b anlaşıldı arkadaşım daha fazla vakit kaybetmeyelim benim iki ay ödediğim y lira paraya ihtiyacım yok ama telekomun vatandaştan ahlaksızca tırtıkladığı bu paraya ihtiyacı var belli ki ben bedel iadesi falan istemiyorum para sizde kalsın parasını verdi azar çekti yazarsınız not olarak daşimdi sana sesleniyorum eyyyy telekom pü allah belanı versin,
Sonbahar,Sabah,3 liralık döner  ayran gibi olan şirkettircazip ama lezzetsizuzak durun,
Sonbahar,Sabah,ne türklüğü kalmıştır ne telekomluğu,
Sonbahar,Sabah,3 gündür internetim yok garibim turkcell superonline müsteri hizmetleri ile duruma çare bulmaya çalıştık servis çağırdım en sonunda meğer bu telekom dışardaki bağlantı kablolarını kesip gitmiş teknisyenin söylediğine göre sabotaj olduğunu düşünüyorum,
Sonbahar,Sabah,türk telekom’un 3 çeyrek net zararı 285 milyar tl olmuştur ülkenin en büyük soygunlarından biriyken insanlar 3 gündür internetim yok diye ağlıyor başlıkta aynen böyle devam edin sonra biz neden böyle yönetiliyoruz dersiniz,
Sonbahar,Sabah,küfür bulamıyorum tükendi benim lugatımda bulsam yazıcam,
Sonbahar,Akşam,şirket üçüncü çeyrekte tlnin sert değer kaybı sonucu yükselen finansal giderler nedeniyle 28 milyar lira zarar ederken satış gelirlerini abone sayısındaki artıştan destek bularak yüzde 191 artırdı,
Sonbahar,Akşam,şirketin başkanı paul doanyşimdi adama sorarlar bu şirketin neresi türk diye vallahi parsel parsel bölünüyoruz yazık,
Sonbahar,Öğlen,31 aralık 2018 akknin kaldırılması ile ilgili kararını kendilerine yakışan rezaletletlikle yorumlayan firma kaynakşark kurnazlığına her daim devam eden ve tarihte yapılan en büyük özelleştirme yolsuzluğu ile anılacak şirkettir,
Sonbahar,Gece,zarar ettiği için prime abonelere sunduğu avantajları kırpmaya başlamış biletix kampanyası ilan edilenden iki ay önce bitirildi bitaksi kampanyası için uygulama şifre vermiyor sms ile katılabilirsiniz demiş ama smsde yazılacak anahtar kelime hiçbir yerde yazmıyor telefon açtım kod veremiyorlar yani kampanyayı kullandırmak istemiyorlar,
Sonbahar,Öğlen,maalesef bu zavallı hale getirilen kuruma üzülüyorum sahip çıkacak iş adamları da girmiyor bu işe bedavaya verseler almazlar bütün telekomünikasyon dinlemeleri buradan yapılır hiç bir zengin devletin telekulaklığını yapmak istemez ucu kendisine de dokunur gelinen sonuç özelleştirilirken çekilen kredi de türk bankaları kefili de hazine sonuç bankların elinde kaldı atsan atılmaz satsan satılmaz çok değişik bir ülkeyiz,
Sonbahar,Öğlen,internet hizmetini düzgün veremeyen firma evimizde kullandığımız internetin aktivasyonu için 1 seneden fazla port bekledik açıldıktan sonra 4mbit üzerini göremedik defalarca aramamıza rağmen sizin orada bu kadar hattınızı kapattırabilirsiniz cevabı aldık en sonunda alt sokağımızda 100mbit internet kullanan adam bizden daha az fatura ödüyor bu arada,
Sonbahar,Öğlen,an itibarı ile online işlemler çalışmıyor bakiye yüklemem lazım amk sizin yapacağınız işin ben,
Sonbahar,Sabah,altyapı çalışmaları bilgisi türk telekomun planlı çalışma duyuruları sayfasından yayınlanıyor genellikle gece saatlerinde altyapı çalışması yapılıyorbkz ,
Sonbahar,Sabah,kaç gündür online işlem yapılamayan buna rağmen internet servisi sağlamak gibi cüretkar bir işe girişmiş şirkettir millet vezneden ödemeye üşenir biz bunlara yeniden açma parası kitleriz planı mıdır bilmem,
Sonbahar,Sabah,ilginç çağrı merkezi olan firma annem adına olan ev hattımız için aradılar annem telefonu açtı ve direk baba adı soruldu anneme niye soruyorlar deyince telefonu bana verdi telefondaki hanımefendiye niye aradığını soruyorum bilgileri doğrulamadan söyleyemeyeceğim söylüyor bu bilgilerle aboneliğimiz üzerinde işlem yapılırsa biz uğraşacağız dediğimde ise onay almadan işlem yapmayacağını söyledi beyanına nasıl güvenebileceğim konusunda ise birşey söyleyemedisizin taktiriniz dilerseniz 4441444 numarasını arayarak bilgi alabilirsiniz demesi üzerine hangi konuda bilgi alacağım dediğimde ise tüm konu başa döndü sabah arama konusu olan numaramızdan aranıyoruz bizim arayanı güvenlik açısından doğrulayabilmemiz gerekirken arayan bizi güvenlik için doğrulamaya çalışıyor sadece bilgi vereceğini söylediği halde abonelik üzerinde işlem yapar gibi abonelik bilgilerini soruyor çalışanlara da yöneticilere de allah akıl fikir versin ne diyeyim durduk yere arayıp sinir bozup kapatıyorlar,
Sonbahar,Öğlen,27 aralık 2016 tarihinde alınan btknın aldığı karar ile internet servis sağlayıcıları altyapı yatırımı yaparak 1 ocak 2019 tarihinde kotasız internete hazır hale gelecekti çok merak ediyorum ne kadar altyapı çalışması yaptılar ve 1 ocak 2019da kotasız internet verebilecekler mibkz internette kalite hareketi,
Sonbahar,Öğlen,bölgenizdeki arıza sebebiyle internetinizde kesinti olacaktır diyerek 1 aydır internet ve tivibu hizmeti vermeyen firmaüstüne üstlük 1 aylık kullanamadığım ünternetin faturasınıda ödememi istediler şikayet kaydı bırakmama rağmen 1 haftadır hala bana geri dönüş yapmadılar,
Sonbahar,Akşam,sil süpür isimli uygulamasını yeni yükledim ve haftalık 5 gb internet kazandım sözde ama internet yok 4 saati geçti sms gelmesi gerekiyormuş gelmiyor acaba hiçbir yerde çekmiyor ondan mı sms alamıyorum yoksa tamamıyla sahte bir ödül müydü o,
Sonbahar,Sabah,bu arkadaşlar kafasına göre paket ayarlıyor lan olm ben evde durmayan bir insanım en fazla yutupdan 720p video izliyorum lan ben bana en düşük hız paketinizi verin diyorum önceki 16 mbps imiş sizinkini 5 lira farkla 24 mbps yapalım diyor lan yok 8e düşür yok öyle paket kota aşımınız olmuş diyor yine 5 tl farkla 100 gb kotanızı 150ye çıkarıyorum onaylıyor musunuz diyor allahım sen sabır ver abicim yok mu şöyle 25 gb kotalı 4 mbps aylık 30 liralık paket lan ben paketleri birleştirdi diye digitürk iptal etmiş adamın hırtolar bakalım taahhüt bitsin kendileri ile yollarımızı ayırmayı düşünüyorum hayır işin garip tarafı adamlar sistemin demirbaşı ancak yine de diğer firmalarla rekabet edecek bir fiyat oluşturmuyorlar manyak mısınız lan siz,
Sonbahar,Akşam,3 gündür evde telefonumun interneti berbat çekiyor havaların kötü olması yaramadı galiba,
Sonbahar,Sabah,35 liralık bir tarifeye geçtiğinizde size 42 lira fatura çıkaran firmadır müşteri hizmetlerini aradığınız zaman da biz eski faturalarınızı eksik hesapladık o nedenle eksik zamanında ödemediğiniz parayı alıyoruz diyorlarlanet oldun ki koduğumun yerinde sadece bu hat çekiyor,
