Season,Time,Content,Sentiment
yaz,sabah,bayisinde ve musteri hizmetlerinde calisan arkadaslara bir takim sorularimin olduğu gsm sirketi,
yaz,öğlen,son zamanlarda çağrı merkezini aradığımda gülerek konuşan sempatik ve tatlı dilli insanlara denk geldiğim kuruluş dinlemeyi ve anlatmayı becerebilen personele görev vermişler teşekkürler turkcell kırk yılda bir de olsa verilen paranın hakkını kaliteli hizmete çevirmeniz beni mutlu etti,
yaz,öğlen,şuna nasıl kötülük yapabileceğimi düşündüm fakat bulamadım arkadaşlar lütfen yardımcı olun bu firmaya sade bir vatandaş olarak nasıl kötülükte bulunabilirim kullanmamak yetmez,
yaz,akşam,bugun itibariyle kaziklanmaktan kurtuldugum sebekemsi sey,
yaz,gece,2015 yılı birinci çeyrekte 275 bin mobil abone kaybetmiştir abone başı elde ettikleri aylık gelirin 225 tl olduğunu da belirtelim,
yaz,öğlen,babalar günü kampanyası kapsamında aksesuar ürünlerinde 50 indirim yapan firma tam heyecanlanmıştım ki aksesuarların çoğunu bırakın hepi topu 35 tanesinde indirim geçerli telefonlarımıza uygun güzel bir üründe indirim yok ne yazık ki,
yaz,öğlen,aylık 19 tl ye 500 dk her yöne ve 1 gb internet veren firma candır,
yaz,öğlen,bkz 52520414,
yaz,öğlen,legal soyguncu ,
yaz,öğlen,adanada çekim gücü ve internet hızı konusunda rakipsiz olan firma her üç operatörden de hizmet almış üçünü de denemiş biri olarak gönül rahatlığıyla söyleyebilirim ki turkcell adanada en iyi hizmeti sunan gsm şirketidir,
yaz,öğlen,denizin altında çeken bir operatör  candır  diğer  firması mahalleye girince pert oluyor avrupanın orta yerinde 2015in bahçeşehirinde pes,
yaz,sabah,duygu sömürüsüne dayalı aşırı derecede tribünlere oynayan pazarlama yapan içeriği ve hizmeti beş para etmez şişirme abartma operatör,
yaz,sabah,bir insan nasıl dolandırılırın canlı örnegi,
yaz,sabah,yılda birkaç defa beni arayıp nasıl gidiyo memnun musun diyen faturam çok fazla geliyo dediğimde ise dakikanızı ve internetinizi bitirmiyosunuz azaltalım gibi güzel bir çözüm önerisi sunup faturamı da rahatlatan azcık pahalı operatör,
yaz,öğlen,14 dakikadır turkcell hattım üzerinden müşteri hizmetlerine 532 ulaşamadığım 2 günde zar zor tanımladıkları turkcell tam burada servisinin durup dururken devre dışı kaldığı operator,
yaz,öğlen,dandik operatör durduk yere arama yapamıyorum dışardan arama geliyor sms gonderebiliyorum ama arama yapamiyorum bi süredir telefon bozuldu desem diğer tüm uygulamaları kullanabiliyorum ısin komigi ve dandik kısmı da musteri hizmetlerini de arayamiyor olmam,
yaz,öğlen,cesitli ayak oyunlari ile insanlari kandirmaya calisip paralarini cebe indiren operatordurnumaramı turkcelle taşıdım sayfalarında numarasını turkcelle taşıyan faturalı kullanıcılara hoşgeldin 6 gb internet paketi hediye edileceği söyleniyor fakat sonradan yok biz sizi ararsak veriyoruz falan tarzında cümleler kurarak 6 gb interneti vermemek için 40 takla atıyorlar o zaman kampanya duyurusunu daha açık ve net olarak hazırlamanız lazım yaptığınız kampanya insanları yanıltmaktan başka bir şey değil turkcelle geçtiğime çok pişman oldum 3 gb internet paketim var 6 gb internet olmasa da olur yaptığınıza çok üzüldüm koca turkcelle yakışmadı,
yaz,sabah,kayseri pinarbasinda baz istasyonlari coken operatorr,
yaz,öğlen,türkiyedeki en kaliteli ve en pahalı telefon operatörüdür,
yaz,gece,fiyatlarının diğer operatörlere göre çok yüksek olması bir gerçek olsada açık ara farkla en iyi çeken en ve en hızlıdır,
yaz,akşam,sanıyorum ki kadir gecesi münasebetiyle yine şebekesi çökmüş büyük istanbul depreminde ne bok yiyeceğiz bilmiyorum,
yaz,gece,hediye 1 gb interneti bazen veren bazen vermeyen operatör,
yaz,akşam,yıllardır müşterisiyim ama geçen haftadan beri devam eden yurtdışı tatilimde mobil verileri kapatmış olduğum halde bir şekilde günlük 50 mb internet limitini aştığımı iddia eden ve her dakika kabaran fatura tutarını ileten soyguncu kuruluş tatil dönüşü hem kendime ait numarayı hem de ailemin kullandığı diğer 4 adet turkcell numarasını taşıyarak kendilerinden kurtuluyor olacağım,
yaz,gece,müşterileriyle dalga geçen bir gms operatörü babamın telefonuna 30 tl yükleyeyim dedim şuan sadece 6 tl var 30 tl yükleme için 5 tl vergi ücreti kesmişler 19 tl nereye gitti kendileri dahi bilmiyor gerçekten müşteri hizmetlerini aradım ve kendileri de bilmiyor nereye gittiğini bu kafadalar gerisini siz anlayın,
yaz,gece,dini imanı para olan insanları tahmin etmedikleri yerlerden vuran samimiyeti dostluğu aileyi türkiyeyi kullanan gsm operatörü bir hizmetle ilgili şikayetiniz olduğunda saatlerce telefonda bekletip bunun bir de ücretini alıyorlar karşılığında yine eliniz boş dönüyorsunuzben zaten bu operatöre eskiden beridir kılım hani şu bir mesajın 2 kontör olduğu insanların iliğinin kemiğinin yine sömürüldüğü dönemlerden beridir,
yaz,akşam,4 gb internet 500 dakika her yöne konuşma ve 1000 sms için aylık 49 tl ödediğim operatör ayda 30 tl ödediğim aveadan çekim gücünün zayıf olması ve internetin yavaşlığı sebebiyle geçmiştim derin bir nefes aldım derken internet paketinin çabuk bitmesi sıkıntı şimdilik,
yaz,akşam,hazır kartlı olarak aldığım 4gb internet paketi amerikada çalışmıyor çalışmasını geçtim daha uçaktan inmeden telefonu 3 dk açmamla gelen 2 email sayesinde 10 tlyi hemen geçirmiştir kendileri,
yaz,öğlen,iletişim sektörünün 50 sinin üzerinde bir payı elinde bulunduran tok satıcı karamemed menşeli en pahalı ücret ortalamasına sahip şirket,
yaz,öğlen,bir çok firmanın çakal müşteri temsilcileriyle cebelleşmiş ve bu görüşmelerden hiçbir fayda sağlanamayacağına inanmış birisi olarak bugün beni inanılmaz şaşırtan ve mutlu eden firmadır adam resmen sistemi kandıra kandıra indirim yaptırdı bana belki de beni kandırdı ama sonuçta kesinleşmiş faturamda indirim aldım ve öyle böyle değil talep de etmemiştim bir üst pakete geçmek istemiştim ısrarla yardım ettiler paket değişimimden sonra umarım yaygındır bu uygulama yalnızca bana yararı olmasın,
yaz,öğlen,son dönem reklam filmleri berbat olan operatör giderek kan kaybediyorlar,
yaz,akşam,tüm gündür iğdırda 3g hizmeti veremeyen operator,
yaz,akşam,bayilerinde çalışanların 90ının gerizekalı olduğu oluşum yarın kendileriyle olan yaklaşık 15 yıllık ilişkimi kesiyorum gelin olayı anlatayımbugün kullandığım akıllı telefon bozuldu teknik servise gönderdim bana verdikleri süre çok uzun geldi 23 gün için acil telefona ihtiyacım olduğu ve hayatımın en yoğun haftalarından birini geçirdiğim için yeni bir telefon almaya karar verdim normalde hiç hoşlanmadığım teknosanın kapsını çaldım ve bütçemi söyledim oradaki satış temsilcisi arkadaş bana sony xperia z3 compactı önerdi benim de gayet hoşuma gitti ve aldım işin turkcell kısmı da buradan itibaren başlıyor eski telefonum micro sim kart kullanıyor yeni aldığım ise nano bu yüzden teknosanın hemen karşısındaki turkcelle gittim ve nano sim kart çıkartmak istediğimi söylediğim kasada 3 tane 1920 yaşlarında kız vardı biriyle aramızda geçen konuşma şukız deneyelim bir kırmayı eğer olmazsa nano çıkartırızkız burada böyle gözlerini devirerek neyse hareketi yapar kartı alır 10 dakika sonra içeriden gelirkız tcnizi alayım ben böyle bir kayıt yok hat sizin üstünüze miben tamam devam edelimçalışan nasıl yani kendiniz söylediniz hattın kulancısının ben olduğumuçalışan yani hat sahibi öldü desemçalışan üstünüz ile görüşmek istiyorum bu aşamada kasadaki kız gelir olay ona da anlatılırkız yahu eski sim kartın yenisiyle değiştirmek istiyorum sim kart yanımda hat sahibinin kimliği yanında daha nekız alt tarafı bilgisayardan bir iki işlem yapacaksınız burada kezban tripleri başlıyor konuşma daha bir kaç saat önce olduğu için 99unu hatırlıyorumkız sonuçta üniversite falan okumuyorsunuz bunun için bana da anlatsanız ne yapacağımı ben de yapabilirim sokaktan birini çeviriyim 1 saat anlatın o bile yaparkız bu işle ilgili bir şey mi okuyorsunuz kikız sizin yetkili olduğunuza inanmıyorum konuşmalarınız çok amatörce en üstünüzdeki kimse o gelsin lütfen kız ben çok büyük bir şey istemiyorum ki sizden bu hattın kullanıcısı kim sisteminize görekız işte sadece nano sim kart çıkartmak istiyorum kullanıca olarak eski sim kart yanımda kimliğim yanımda hat sahibinin kimliği yanımda kızbayilerine uğramadan önce sakinleştirici alın,
yaz,öğlen,az evvel bana bir tek dileğim var  internet kotamı harcamasın diye mesaj atan pazarlama özürlüsü şirket böyle mesaj mı olur kendinizden soğutuyorsunuz,
yaz,sabah,evet rakiplerine göre daha pahalıdır ama bence bunu hakediyor çünkü turkcell sadece telefon operatörü değil turkcell akademi ve geleceği yazanlar gibi platformlarla çok güzel yatırımlar yapıyor,
yaz,sabah,eskiden zaten ucretsiz olan servisler hayatim kolay kampanyasiyla sunuluyodu simdi o da 30 haziranda ucretli olacakmis adamlar nerden tirtiklasak diye araniyor,
yaz,öğlen,herhangi bir ücret almayacağız diyerek akıllı yurt dışı paketi tanımlayıp daha sonra hiç bir kullanım yapmamama rağmen 25 tl faturalayan operatör nerelere mesaj atmışım diyorum sırbistan2da bir numara diyor ne sırbistanda tanıdığım var ne telefonumun mesaj menüsünde atılan mesaj görünüyor ne de mesajın içeriğini bana söyleyebiliyorlar güven sarsıcı hareketlerin sahibisin,
yaz,akşam,yurtdisina cikarken yurtdisi paketi aldim pasalar gibi kullandim ama 3 gun sonra hat calismaz oldu musteri hizmetlerini aradim kol gibi girdi bana dedilerki hattiniz yurtisina kapalidir la dedim bi git 3 gundur cayir cayir konusuyorum o zaman simkartiniz bozulmustur baska telefona takin dedi dedim canim sen ordan goremiyomusun sisteminizde hata olup olmadigini sen bana onu soyle sonra karar verelim simkart bozuk mu degil mi hmmmm kem kum kum kem o zaman ben sim kartinizi sififlayayim siz tekrar deneyin dediler ve bi anda hersey duzeldi sim kart sıfırlamak ne amk bunu da ogrenmisler tmsf el koymayaydi iyiydi,
yaz,öğlen,avans tl limitimi 15 tlye çıkartarak şaşırtmış firma şaşırmış firma ,
yaz,gece,kocaeli çayırovada yaklaşık 3 saat boyunca erişimi kilitlenen operatör belki de yurt genelidir bilemiyorum bu aralar çok fazla olmakta bu tip sorunlar,
yaz,akşam,aylık 250mb interneti 14 liraya satan kurum,
yaz,öğlen,ramazan ayı boyunca 0200 saatleri arasında 2gb beleş internet vereceğini ilan eden kurum sahur yazıp 2222ye yollamak yeterli imiş,
i̇lkbahar,öğlen,hayatımda gördüğüm en berbat ve yüzsüz operatör tipik türk şirketi ceoları 4g mi 5g mi hakkında yorumlar yapar mamafih dial up hızındaki 3g lerinin haline bakmaktan sakınır harvardlı emily yakında uzayın derinlikleri ile konuşmaya başlayacak türkiyeli morfar hala youtubeda şarkı izlemek için yukleme beklesin,
i̇lkbahar,öğlen,karlılığı 60 azalmış şirket700 bin de abone kaybetmişler,
i̇lkbahar,öğlen,bugün eşimin hattını vodafone a taşıyarak selam çaktığım gsmci,
i̇lkbahar,öğlen,wifidan yapılan hem de aynı saat aynı dakikada hem istanbul turkcell hem ankara turkcell hem de istanbul vodafone testleri ile kalitesiz ilan edilmiş operatörwifidan hsdpa hızını mobil interneti kapatarak aynı cihazla farklı operatörler için ilgili şehre gitmeden ölçülebilmesi bütün bildiklerimi çöp yapmıştır,
i̇lkbahar,öğlen,kendilerinden kurtuldum kurtulalı pek mutluyum geçiş yaptığım gsm operatörümden sonra turkcellin beni ne kadar çok kazıkladığını anladığım operatör,
i̇lkbahar,öğlen,en yakın zamanda kurtulacağım operatördür bu mesaj laşmayla ayrılmamız üzücü tabi,
i̇lkbahar,öğlen,enteresan şirket,
i̇lkbahar,öğlen,yemin ediyorum kafayı yedi bunlar iyice tiksindirecekler kendilerinden bkz gnçtrkcll51125127nasıl bir arz talep dengesi kurmuşlar kafalarında sanırsın ki herkes turkcellden paket almak için sıraya girdi de bunlar paket yetiştiremiyor sanacakkampanyadan bireysel faturalı olan ve aşağıdaki kitlelerden birinde yer alan aboneler yararlanabilecektirson ay önceki 3 ay ortalamasına göre yurt içi ses harcamasını 14 ve üzeri arttıran rakip operatör numaralarını arama sayısı önceki 3 ayın ortalamasına göre 34 ve üzerinde artış gösteren ve son 3 aylık ortalamada sahip olduğu ses sms veya data paketi kullanım oranı 86’dan fazla olan abonelerson 6 ayda en az 3 defa bir önceki ay gelen fatura tutarını geçen 330 günden daha az zamandır mevcut paketinde olan veya turkcelle numarasını 2 defadan fazla taşımış olan ve son ay turkcell yönüne yapılan çağrı adedinin bütün çağrılara oranı 23 ve altında olan abonelerson 3 ayda 3g şebekesi üzerinden yaptığı veri kullanımının 2g şebekesi üzerinden yaptığı veri kullanımına oranı 50’nin altında olan son 3 ayda en az 2 defa data paket aşımı gerçekleştirmiş ve diğer operatör yönüne konuşma süresi önceki 3 aya kıyasla en az 9 artmış olan abonelerson 3 ayda rakip operatörlerden aldığı arama adedinin aldığı toplam arama adedine oranı 45’in üzerinde olan son 6 ay fatura itirazı nedeniyle çağrı merkezini arama sayısı turkcell genel ortalamasının üzerinde olan 330 günden daha az zamandır mevcut paketinde olan abonelerson 3 ayda çağrı kesilme adedinin toplam konuşma adedine oranı 3’ün üzerinde olan akıllı telefonu olup son 3 aylık ortalama 3g şebekesini kullanma oranı turkcell genel ortalamasının altında olan son 3 aylık rakip operatörü arama dakikasının toplam arama dakikasına oranı 50’nin üzerinde olan aboneler,
i̇lkbahar,öğlen,reklamlarında 20 yılını kutlayan ama 20 yıllık müşterilerine hiçbir ayrıcalık tanımayan gsm şirketi şöyle ki turkcell çıktı çıkalı faturalı hat sahibi olan babamın 1 yıl sözleşmeli kullanmakta olduğu 25 lira 300 dk paketi vardı ve sözleşme süresi dolduğunda babamın çekim gücü daha iyi olsun ısrarıyla yeniletmek için turkcell müşteri hizmetlerini aradım yeni güncellemerle ancak 30 liraya 300 dk yapabiliriz paketi dediler ve ben de 20 yılınızı kutlarken 20 yıllık müşterilerinize daha uygun teklifler sunmanız gerekmiyor mu turkcelle gelenlere smsli gblı daha uygun ve bundan daha ucuz teklifler sunarken 20 yıllık müşterilerinize böyle bir muamelede bulunmanız saçma olmuyor mu diye yakındım ancak yapabileceğimiz başka bir şey yok ne yazık ki diyerek cevap aldım ben de tamam madem dedim sizin için bu kadar değersizse halihazırdaki ve bunca yıllık müşterileriniz ailecek de turkcell hat kullanmamıza rağmen şu ana kadar bu görüşmeden sonra diğer gsm şirketlerine geçeceğiz dedim ve görüşmeye son verdim şu an hepimiz pahalı ve abonesine değer vermeyen sömürücü bu turkcell illetinde hiç görmedeğimiz diğer gsm şirketlerinden birinin uygun tarifelerini kullanıyoruz ve dünya varmış diyoruz,
i̇lkbahar,öğlen,en kaliteli hizmeti en pahalı şekilde sunan 90ların en büyük girişimcilik örneğine sahip telekominikasyon markasıdır ,
yaz,akşam,şikayet yönetimi olmayan şirket,
yaz,akşam,bkz tırtcell,
yaz,akşam,önce düşmeye ve ıslanmaya karşı sigorta yapan düştükten ve ıslandıktan sonra da sigorta maalesef bunu karşılamıyor diyen firma neymiş efendim yetkisiz müdahale varmış oldu canım ben 3500 lira verip telefon alayım sonra telefonum bozuldu diye evde oturup telefonun vidalarıyla oynayayım yarın tüketici hakları mahkemesine gideyim de görün siz hadi bakalım,
yaz,öğlen,şu hikayeyi yaşatan güzelim firmamızçağrmı merkezi kadını b532den gelen çağrı açılır ve 4 alo deme sonucunda bir çm hah alo der sanki beni o bekliyormuşçm buyrunçm evetçm indirim ne kadardı kaçtı kaç olacak kiçm anladım da siz şimdi bunun için taahhüt de isteyeceksiniz teşekkür ederim istemiyorumçm yok taahhüt vermek istemiyorumçm ben yakında gideceğim bir şubenize zaten hallederim oradan teşekkürlerçm hayır teşekkürlerçm pekiparantez içlerinde söylemediği gerçek sözleşme detayları ve niyetleri var muhtemelen arkadaşım hala koca turkcellsin ve müşterinden alavere ile para alma derdindesin insan gibi telefonda taahhüdünüzü uzatmak ister misiniz diye sorsan ben de vereceğim gidecek anladın mı ama sen beni resmen söğüşleme derdine düşersen neden sana söğüşleteyimbakın buradan da yazıyorum canım turkcell önümüzdeki hafta vodafone veya aveaya geçiyorum sarı kukunuz da 15 yıllık aboneliğiniz de size kalsın önce müşteri demedikten sonra bana faydanız yok 10 yıl öncesi şartlarında değiliiz öptüm,
yaz,öğlen,kendileri ile faturalama doneminde kucuk bir sikinti yasadim musteri hizmetleri ile uzun muzakereler sonucunda sikintiyi cozduk gercekten cozum odakli ve iyi niyetli musteri hizmetleri calisanlarina sahip ne zaman musteri hizmetlerini arasam ayni sekilde hizmet aliyorum suana kadar sorunumu cozememe ya da yardimci olamama gibi bir durum ile karsilasmadim sadece bir defa bana kampanya hakkinda bilgi vermek icin arayan musteri temsilcisi o kadar aceleci konustu ki o konustukca ben de gaza gelip aceleci davranmaya basladim o arkadasin hitabi olsun konusma sekli olsun cok hosuma gitmemistibunun disinda bi sikintimda fatura ile ilgili guncel fatura uzerinden bir sey yapamiyoruz faturaniz kesinlessin ondan sonra yardimci olabiliriz dedi peki dedim kapattik 3 5 gun sonra baska bi mevzu icin aradim onu hallettik dedi ki baska bi konu ile ilgili yardimci olabilir miyim var mi bi derdiniz sikintiniz dedim soyle soyle bi durum var yardimci olabilir misiniz tabi dedi hemen ilgileniyorum dedim emin misiniz gecen sefer beklemem gerektigi soylendi yok hayir beklemenize gerek yok ben talep formunu dolduruyorum suanda 48 saat icinde size geri donus yapacaklar dedi e iyi o zaman dedim gercekten de oyle oldu ılk 24 saatlik dilimde talebinizi aldik diye mesaj attilar ıkinci 24 saatlik dilimde aradilar konusarak anlasarak sorunumu hallettilerbir cok firmanin musteri hizmetleri ile konusmusumdur ama turkcell gercekten farkli davranis ve konusma acisindan hani canin sikildikca ara konus o kadar tatli dilliler,
yaz,sabah,hesabım uygulamasını herkese öneririm hem az mb yiyor hem de ben bir çok işlemi kolayca yapabiliyorum turkcellden çıkan en güzel şey,
yaz,sabah,son aylarda internet konusunda cimrileşen operatördür oysa vodafone öyle mi gb larca internet dağıtıyor hem de bedava,
yaz,öğlen,kendilerinden çıkış hikayemyaklaşık 5 yıl önce platinium aboneleri olduğum için sağolsunlar bana kuruçeşme’de çift kişilik konser bileti gönderdilersezen aksu’ydu sanırımbu zaman kesitinde kendilerinin 1213 yıllık aboneleri idimo dönemde iphone 3 çıktı bende bunlardan iphone paketine girdimiphone paketininde standart şartları platinium’u kapsadığı için platinium üyeliğim düştü aynı gb ve dk ya iphone paketim başladı hiç bi fark yokneyse gel zaman git zaman konser günü geldio gün işimiz olduğu için konsere gidemeyecektik yerime arkadaşımın gitme şansı var mı diye müşteri hizmetlerini aradım ve değil arkadaşımın gidebilmesini benim dahi davetliler listesinde olmadığımı söyledilernasıl yani bana 2 ay önce varaklı zarfta davetiye göndermiştinizevet beyefindi ama siz platinium üyeliğinden çıkmışsınız30 küsür yıllık yaşamımda o kadar şey yaşadım en sinirlendiğim 3 olaya kesin girerbeyefendi davetiyeyi gönderdiğiniz dönemde platinium üyesiymişim ve bunu haketmişimben ve eşim bütün programımızı bu konsere göre ayarlamış olsaydık şehir dışından bu konser için istanbul’a gelmiş olsaydık kapıda mı kalacaktıküzgünüm ama durum böyle beyefendi bu konser platinium üyeler için geçerlibir gr abartıyosam şerefsizim yemin ediyorum elim ayağım titredi kalbim falan olsa gidebilirdimneyse çocuğa supervisor ünü bağlamasını istedim öyle bir prosedürümüz yok beyefendi dedi biraz bağırdım çat diye bağladısupervisor le aynı hikaye falanca takım lideri bağlandı aynı hikaye vb vb derken akşam olduben akşama kadar telefondayım kalbimi çarpıntı tutmuş yanağım telefonun sıcaklığından sırılsıklamakşam 8 sularında 830 da başlacak konser için“siz değerli üyelerimizin müşteri memnuniyeti açısından konser biletiniz ayarlanmıştır” telefonu aldımtüyüde dikmiş oldular teşekkür edip kendileri ile 1213 yıllık birlikteliğimi bitirme kararı aldım,
yaz,öğlen,yalan söylemeyi alışkanlık haline getiren firma taahhütüm biter bitmez telefon açıp taahhüt karşılığında aynı tarifeyi aynı fiyattan kullanmaya devam eder misiniz diye sorduklarında tekliflerini kabul eden aklıma tüküreyim daha bir ay geçmeden 10 lira zamlı gelen fatura için bir hışımla müşteri hizmetlerini aradım 3 gündür araştırıyorlar daha cevap yok bu nasıl müşteri memnuniyeti arkadaşım bir de turbo internet diy yalandan 4 gb paket kullanıyorum mb lar 100er 100er düşüyor nedense,
yaz,sabah,an itibarıyla istanbulun çeşitli bölgelerinde çöken gsm şirketi çağrı yapılamıyor 3g bağlantıları gitmiş durumda yer harbiye,
yaz,sabah,dolandırıcı şirketlere gold partner olan bir şirket devamı için 54080818,
yaz,akşam,beklediğinize değecek kampayasından olsa gerek sitesi cevap verememektedirbkz cevab veremedi,
yaz,gece,bütün gün 3 kat hızlı internet diye reklam yapan firma ulan kim alır sen dandik t bilmem kaç telefonunu bi de altta yazıyor kocaman utanmadan 3 kat hızlı internet sadece t bilmem kaçta geçerli sen yapsana iphoneda ne bilim note 4te 3 kat hızlı internettamamen müşteriyi telefon satarak kazıklayan bir firma dertleri gsm şirketi olmak değil dertleri t bilmem kaç adlı dandik telefonları dahil tüm telefonları ortalama 500  1000 tl pahalıya satmak,
yaz,gece,kendilerinden aldığım 1 aylık ekranı çatlayan iphonea 850 lira ekran değişim parası isteyen sözde operatör özde telefon satıcısı ne mutlu ki amerikada apple storedan ücretsiz değişim yaparak türkiyenin müşteri memnuniyeti ilkelliğini bir kez daha yaşamış oldum,
yaz,öğlen,bugün güzel bir haber gelmiş kendilerinden internet kotamız dolduğunda otomatik olarak 5 tlye yüklenen 100 mblik paket fiyatı aynı kalarak 200 mbye çıkmış bu aylık faturamda 510 tllik bir indirime denk gelecek,
yaz,sabah,okulumuzun  esogü elektrik elektronik mühendisliği arka taraflardaki sınıflarında çeken tek operatördür,
yaz,öğlen,dolandırıcılıkta çığır açmış müşteri sikme odaklı çalışan gsm şirketi,
yaz,akşam,artvinde yaşanan sel felaketi nedeniyle bölgedeki kullanıcılarına bir miktar dk ve kısa mesajı ücretsiz yükleyen gsm şirketi pek alışkın değiliz malum bu tarz durumlara haliyle garip hissediyor insan kendini,
yaz,sabah,aslında çok da şikayetim olmamasına rağmen sırf köyde falan interneti çekmiyor diye aveadan bunlara geçtim arayıp sürekli ısrar eden elemanlarının iki lafından biri turkcell kalitesiydi evet şimdi gerçekten köyde internete bakabiliyorum ama lan oğlum ben köye ayda yılda bir gidiyorum fakat günün yarım saatini klozet üzerinde geçiren bir adamım avea hiç olmazsa evin tuvaletinde cayır cayır çekiyordu bunun hem interneti hem telefonu ne banyoda ne de evin bazı köşelerinde bariz şekilde çekmiyor sokuyum sizin kalitenize o halde,
yaz,öğlen,istanbul sarıyerde oturduğum evde çekmeyen telefon operatörü aradım şikayetimi bildirdimbölgede baz istasyonu için yer arıyorlarmış altı ay oldu hala arıyorlarbu gidişle de yer bulacaklarını sanmıyorum müşterilerine yalan söylemekten hiç çekinmeyen gsm operatörümsü şirket,
yaz,sabah,turkcell çekim gücün göstermiştir şu an itibari ile turkcell göçmüş durumdadır,
yaz,sabah,geçen yıl çok kar yağdı bizim köyde 7 gün ne vodafone ne avea yalnızca turkcell çalıştı çekme kalitesinde adındaki türk sözcüğünü hak ediyor,
yaz,sabah,erenköyde de göçmüştür zaten aylardır adam gibi hizmet vermiyorlardı şimdi iyice gitmiş,
yaz,sabah,bkz çekmiyor,
yaz,sabah,son 1 saattir arama yapamıyorumarama yamayı başarsam da 1 dakika içinde konuşma kesiliyorvar mı aynısını yaşayan,
yaz,sabah,büyük ihtimalle yurt genelinde sıçışlarda olan telefon operatörü ankarada da kendisi ile haberleşme sağlanamamaktadır,
yaz,akşam,14 ağustos 2015 günü müşterilerini çileden çıkaran operatör,
yaz,gece,e valla memnundum son bir aya kadar yani iyiydi çok ciddi bir aksaklık yaşamadım şimdiye kadarama son bir aydır doğu ve güneydoğuda 3g bitmiş çökmüş bağlanılmıyor internete e neden yokyok önce güncelleme yükleyelim çözülür çözülmedi yaşadığınız yerde arıza var sabretmelisiniz vallahi aynen böyleya sabırgüvenlik falan işi miyok değilkendinize dikkat edin siz yine de aynen böyle dedi çağrı merkezi güler misin ağlar mısın ne dersin şimdi savaş var evet de işimize gücümüze devam ediyoruz yine savaş varken bu durumu yazmaktan utanmalı mıyım bilmiyorum belki çok ucuz bir istek ama kendi hayatımda ben ve bir çok insan interneti kullanıyoruz tunç çağında yaşıyor olsaydık bilgiye ulaşmak anlamsızdı ama artık neredeyse hayati bir şey bu internet,
yaz,gece,geçen gün hattıma 20 tl yükledimsaatlerdir bakiyem değişmeyince müşteri hizmetlerini aradımadamlar benim talebim dışında yüklediğim tlyi kafalarına göre kampanyaları için kullanmışlariptal edilmesini istediğimde de 1 ay sonra sona erecek canım ne olacak modunda yüzsüz cevaplar veren müşteri hizmetlerine ayrı sinir oldummüşterisini salak yerine koyan gsm operatörü,
yaz,gece,kötü ya da pahalı olmasını asla takmadan diğer operatörlerin ucuzluğuna avantajlarına kanmadan nedensizce sevdiğim sahiplendiğim operatörxin kızı avea vodafone hat kullanıyormuş dedirtmem efenim dedirtmem,
yaz,akşam,tamam iyi hoş her yerde çekiyor ama iyi de sokuyor dediğim operatör,
yaz,akşam,türkiyede en cok kullanıcı sayısına sahip gsm operatörü değmez o parayi o hizmete vermeye değmez öğrenci adamım avea candır diyorum,
yaz,sabah,4g teknolojisini mevcut tarifeye hiçbir ek ücret talep etmeden verecek olan operatör bunun için tabi ki 4g uyumlu sim kart almanız gerekmektedir bu sim kartın bedeli ise 19 tl olarak belirlenmişedit eğer cihazınız 4g uyumlu ise sim kart ücretsiz değiştiriliyor,
yaz,akşam,vodafone aynı işi ücretsiz verirken hemen para tuzağına çevirmiş şirket yıllardır sikmekten bıkmadılar milleti,
yaz,akşam, adresinde 4g için sim kart  cihaz uyumunuzu gösteren firma,
yaz,akşam,ınternet hızı yerlerde gsm operatörü açık arayla en yavaş budur elimde çift hatlı bir telefon var mobil veriyi avea yapınca uçuyor kaçıyor turkcell yapınca kağnı hızındabirtek konuşma kalitesi konusunda iyidir ama bu da geçirmesine katlanmaya değmiyor doğrusu,
yaz,akşam,fiyatı bir öğrenci için bence oldukça uçuktur bkz hayvan gibi şii yapıyorsunuz yav,
sonbahar,gece,vodafone un 25 tlye verdiği pakete 37 tl ödüyorum mutluyum vodafone dan yediğim kazık çok büyük d,
sonbahar,sabah,ilişkimi kestiğim için bana her ay 30 tl hediye eden kurumdur,
sonbahar,gece,iki gün önce bayii tarafından bugün başlayan bir paketimiz var 750 dk 1000 sms 3 gb denerek nımara taşıma işlemi yaptığım sim kartı taktığım anda pişman olduğum servis sağlayıcı paketin 500 dk olduğuna dair mesaj göndermişler müşteri hizmetleri temsilcisi bayana göre bu benim bayii ile aramdaki sorun gidin onlarla hesaplaşın diyor kurımsallık felan hakgetire 2015 yılında kazık atarak büyüyeceğini tasarlayan bir oluşum türkcell değil türkçall,
sonbahar,öğlen,şu sıralar internete bağlanmada sorun yaratan nadide operatörümüz iyi de geçiriyor takip etmezseniz faturayı sanırım bu 3g den 45g ye geçiş döneminden kaynaklı bir durum söz konusu geçer diye umuyoruz geçer di mi,
sonbahar,gece,bugün çok kişiyi mağdur edecek olan operatördür bilindiği üzere dünya bugün 0400te saatleri bir saat geri alarak kış saati uygulamasına geçti ancak türkiyede kış saatine geçiş 08112015 tarihine ertelendi bundan haberi olmayan turkcellin şebeke saati an itibariyle 0450yi göstermektedir cep telefonlarından şebeke saatini otomatik güncelle seçimini kullanan insanların dikkat etmesi gerekmektedir yoksa uçağı kaçırmanız işten bile değil,
sonbahar,öğlen,gece saatimi geri almistir,
