Season,Time,Content,Sentiment
Kış,Gece,akmerkez mağazası da kapanmıştır,
Kış,Sabah,garip bir ticaret anlayışı var son zamanlardabenim için çok büyük rezalet bir durum olmasa da düzeltmeleri gereken şeyler olduğunu belki bunu okuyup anlarlar baştan uyardım çok büyük bir rezalet değil diye ona göre okuyuninternet sitesindeki bir kampanyadan bir çanta aldım çabuk olsun diye mağazadan teslim alma seçeneğini seçtim 5 gün ses çıkmayınca mağazaya gittimürün ellerinde vardıancak benim aldığım ürün merkezden onlara yollanacakmış onu vereceklermiş onlara yazılı bir şey gelmeden veremezlermişbence burda birçok müşteri sinirlenir ha ben sinirlenmedim gayet de mağazadakileri anlayışla karşıladımsonuçta merkezden mail gelmeden nasıl versin aldım diyen birinehata merkezdeyani mağazadaki ürünü verememeyi de anlarım ama o zaman bir an önce yolla müşteri orda ürün varken teslim alamamayı kabullenemez sinirlenir markan zarar görür5 günde istanbul içi mağazaya ulaştırmak zor muyalnız burda ilginç bir dialog daha yaşandımağazadaki eleman bana bence siz merkezi bir arayıp sorun unutabiliyorlar dedibu ne lannasıl bir komedi buçocuğun bu dediği duyulsa işten kovarlar kesinama demek ki benzer durumlar olmuşsiparişi unutmak ne demek yahuböyle absürt amatörce bir şey duymadım bunca yıldır sanal alışveriş yaparımama çocuğun bunu söylemiş olması iyi olduçıkınca merkezi aradımbiz size bilgi vereceğiz dedilerbelki hakikaten ben aramasam unutacaklardı diye düşündüm2 gün sonra aradılarunutmamış olmaları güzelmağazada ürününüz hazır alabilirsiniz dedilermağazayı her zaman yolumun üstünde olduğu için seçmiştim ama o gün başka bir yerdeydim dolayısıyla yolumu değiştirip biraz da ekstra trafik çekip mağazaya gittimbirkaç kişi vardı bekleyenonların ardında sıramı bekledim 15dk kadarsıra bana gelince baktı bilgisayarına bize gelmemiş dediha orda biraz hafif sinirlendim ama sakince bana gelen telefondan bahsettimbelki gelmiştir bir bakayım içeri dedi gittibir 15dk kadar sonra geri geldi neyse çantamlabu arada arkamda bekleyenler de beklemek zorunda kaldıklarbir daha teknosadan alışveriş yapar mıyımyaparım çok da büyük olay değilama hızlı teslim almayı umduğum bir ürünse başka bir yeri tercih ederim orası netedit30 gibi sipariş verdim bu sefer evime yollayın dedim öğlen elimdeydi bu açıdan da tebriklerimi yazmazsam olmaz,
Kış,Gece,her mağazada çalışanlarının ilgisizliği çekinerek sorabildiğiniz sorulara sinirli cevaplar ile artık nefret ettiğim sözde teknoloji mağazası evet çeşitlilik var ama insan parasıyla da rezil edilmez ki böyle şikayetlerimi buradan anlatmayayım şimdi ama zaten başka anlatcak bir muhatap da bulunamıyor duyun sesimizi efendim,
Kış,Akşam,her ne kadar türkiyenin dört bir yanını mağazalarıyla sarmış bir teknoloji perakendecisi olsa da kampanya yönetimi müşteri hizmetleri ve satış sonrası süreci yönetemeyen kurumdurkampanyaya ayrılan stokdan gazla satış yapıp 2 hafta boyunca ürünü tedarik edemeyeceği bilgisini müşteriye iletmek yerine ürünün kargolandığını belirtilen bir operasyon süreci var zaten tedarik edemiyoruz dedikleri ürün mağazada rafda satışta işin bir diğer yanı da web siparişlerinde gönderim süresi hakkında herhangi bi bilgilendirme yapmıyorlar milyonlarca kez sorun hiçbir süre bilgisi yok arayıp mail atın yine de size bir dönüş yapma zahmetinde bulunmuyorlar abartı şikayetvar a yazın oradaki şikayeti kapatıp yine cevap yazmıyorlar hani nasıl yapsak da bu müşteriyi çileden çıkartsak diyen bir yapıları var ve bunu hakkıyla yapıyorlarçağrı merkezine ilk bildirimi yaptığınızda nasıl olsa kayıt var diye başka bir kayıt açmıyorlar daha doğrusu diğer talepleri işleme almıyorlar çağrı merkezinde hatırladığım kadarıyla elif burçak efe ve mustafa ile görüştüm burçak ile iki kez görüşmüşüm utanmadan söylüyor bir de kendisi de bana dönüş yapılacağını belirtenlerden mustafa da efenin çağrısına yetkili olarak girip 7 ye kadar bana dönüş yapacağını bildirdi arıyorum ki adam çıkmışteknosa mağazalarındaki elemanların lakayt ve kaliteden uzak profilde olduklarını zaten biliyordum ama eticaret personelinin de ilgisiz aynı yapıda olacağını tahmin etmemiştim teknosadan alışveriş yapmayın demiyprum yapın ama rafta gördüğünüz ürünü alın zira adamlar web siparişlerinde herhangi bir taahhüt de bulunmadığı için 3 ayda da gönderebilir,
Kış,Akşam,sikimsonik tabiriyle taçlandırdığım bir şirkettir bir ürün satın alana kadar sizin emrinizdeki hizmetçi edasıyla çevrenizde dolanıp dururlar ancak ürünün parasını ödediğiniz anda işler tersine döner eğer bu sikimsonik şirketten bir şey alıcaksanız o ürünü herhangi bir sebepten ötürü geri götürmeyi beyninizin serebral korteksinin ucundan bile geçirmeyin çünkü size öyle bir tavır takınacaklardır ki burdan sonrasını söylemeye dilim varmadı,
Kış,Öğlen,dava açacağım mağazadır malatya teknosadan ekim ayında aldığım bilgisayar ilk günden itibaren özelliklerine rağmen aşırı derecede yavaş çalıştığı için gönderdim teknik servise ilk göndermemde ürün onarıldı denilip geri döndü aynı sorun devam ettiği için tekrar gönderdim iadesini istedim bu sefer de bu ürünün kronik yavaş çalışma performansı bulunmaktadır açıklamasıyla aynı ürün geri geldi şaka gibi şu çağda bir teknik servis ürününün kronik yavaş çalışma performansı olduğunu gurur duyar gibi söyleyip seninle dalga geçebiliyor yavaş çalışma özelliği neden ürünün genel özellikleri arasında yazmıyor yavaş çalışma özelliği olan bu ürünün fiyatı neden astronomik boyutlarda ürününe bu kadar güvenen bir firma sağlam olduğunu iddia ettiği bu ürünü neden kendisi alıp bana başka sağlam bir bilgisayar vermeyerek güven sorunu yaşatıyor bir daha ne kendim bu firmadan bir ürün alırım ne de eşime dostuma aldırırım yasal olarak da hakkımı ararım malatya teknosa ise tüm bu süreç içerisinde sorun bizi ilgilendirmez biz sattık ürünü konu sizin ve servisin arasında şeklinde bir tutum sergiledi hızlı çalışan bir bilgisayar istememize rağmen neden kronik yavaş çalışan bir bilgisayar sattınız sorumuza ise elemanımız bilgisayar öğretmeni o bu işten anlıyor siz anlamıyorsunuz şeklinde bir cevap aldık pazartesi günü ilk iş yasal mercilere durumu iletmek olacakedit teknosa genel merkezde görevli kişiler problemime duyarsız kalmayarak iade işlemini gerçekleştirdiler müthiş bir güven tazelenmesi oldu teşekkürler teknosa,
Kış,Sabah,ızmir hatay subesinden ne aldiysam en az iki defa ariza cikartan elektronik alet saticisi ulan ilk arza ciktiginda benim telefon ya da bilgisayarmi hatali diye kontrol ediyorum baska alette deniyorum suruculeri guncelliyorum virus var mi diye bakiyorum yok arkadas sikinti aldigim seyin donaniminda ya da yaziliminda cikiyor hepdedigim gibi cok onemli seyler degiller aldiklarimklavye mouse plastation kolu kulaklik falan ilk aklima gelenler gerci sinekte kucuk artik fotograf makinesini iyi ki bunlardan almadim diye sukrediyorum,
İlkbahar,Sabah,web sitesine bir türlü üye olunamayan firma zamanında mağazalarından birkaç alışveriş yaptığım için telefon numaramı sistemlerine kayıt etmişler ve bana turuncu kart çıkarmışlardır fakat bulunduğum ikametteki mağazasında alacağım ürün bulunmadığından ben de sitesinden almak istedim üyelik istediğinden dolayı üye olmaya çalıştığımda girdiğim telefon bilgisini kabul etmemekte bu telefon sistemimizde kayıtlı uyarısı vermektedir ne yapacağımı bilemiyorum alacağım ürün bir tek teknosada mevcut not bu arada daha önceden hiçbir şekilde üye olunmamıştır çünkü bütün sitelere aynı email adresi ile kayıt olurum acaba daha önce üye oldum mu diye şifremi unuttum butonuna tıklayarak girdiğim email adresi için sistemimizde böyle bir mail adresi bulunmamaktadır uyarası vermekte allahım sen aklımı koru yarebbim,
İlkbahar,Öğlen,tek kelimeyle pişmanlıktır,
Yaz,Akşam,bkz teknosadaki 69900 tllik tablet,
Yaz,Gece,reklamında hangi navigasyon sistemi babalarımızdan daha iyi yol gösterebilir ki gibi bir soru sormuşturcevap hepsi olacak haliylen babayı sevmek başka realist olmak başka,
Yaz,Akşam,hangi navigasyon sistemi babalarımızdan daha iyi yol gösterebilir ki sloganlı gazete reklamında bir baba ile bir damadın fotoğrafı vardı düğün günü ne yolu gösterecek baba diye düşünmeden edemedim ,
Yaz,Gece,yarın bir telefon sipariş etmeyi düşündüğüm fakat kutu hasarlı uyarısını görünce kararsız kaldığım site nedir bu kutu hasarlı uyarısı üründe bir sıkıntı olabilir mi diye merak etmekteyim,
Yaz,Gece,her şey ürünü satana kadar mantığını benimseyen teknoloji marketi geçenlerde mağazada açmadan aldığım ürünün eve gittiğimde üretim hatası bulunduğunu fark ettim bu süreçte ürünü detaylı inceleme fırsatı da buldum ve ne beklediğim ne de mağazada anlatılan performansı karşılamadığını da gördüm mağazayı arayıp durumu ilettim ve zaten geri vermişken yerine başka bir ürün almak istediğimi ilettim indirim gününde gitmemin yararıma olacağını istediğim farklı ürünü rahatlıkla alabileceğimi söylediler mağazaya gittiğimde ise bir değişim yapamayacaklarını ve böyle bir cümle sarf etmediklerini iddia ettiler bir daha da alışveriş yapacağımı sanmıyorum,
Yaz,Akşam,teknoloji mağazasıuzun zamandır elektronik eşya alışverişlerimi sorun yaşamamak için vatan teknosa gibi türkiye çapındaki büyük mağazalardan yapıyorum 2 ay kadar önce anneme telefon almak için vatana gittik vatandaki telefonların hepsi son model i phone 5s i phone 5 s4 note 3 note 2 vs gibi telefonlardı biz daha uygun bir şeyler arıyorduk sonra teknosa extraya gittik o da vatandan pek farklı sayılmazdı ama az da olsa uygun modeller de vardı annem içlerinden bir tanesini beğendi görevli kadına telefonu gösterdim kadın yalnız bu modelin kapalı kutusu kalmadı elimizde isterseniz size ben bunu paketleyeyim dedi hayır kesinlikle teşhir ya da 2 el istemiyorum sıfır olacak neyse madem elinizde bu modelin sıfırı yok biz başka model bakalım dedim daha sonra annem az önce beğendiğimiz telefona benzeyen ama onun üst modeli olan ve arasında da 100150 lira fark olan başka bir telefon beğendi kadına bunun kapalı kutusu var mı diye sordum kadın bakayım dedi gitti uzunca bir süre bekledikten sonra şansınıza bir tane varmış dedi kasada huylandığım birkaç şey oldu öncelikle daha önce 3 tane telefon almış biri olarak kutunun üzerindeki bandrollerden biri faturaya yapıştırılır öyle bir şey yapılmadı belki direk bilgisayara geçirmiştir diye iyi niyetli düşündüm sonra garanti faturası kaşelenmedi sorduğumda zaten artık garanti belgesi istemiyorlar bile fatura önemli faturanızı kaybetmeyin falan dediler satıcı kadın telefonun kurulumunu yaptıtelefonu aldık eve geldim karşılaştığım manzaralar telefonun kenarındaki jelatinler çıkarılmış telefonun üzerinde renkli renkli android falan yazan jelatinin olacağı yerde düz bir jelatin var neyse bunlara takılmadım telefonu açtım bir kaç ayarlama yaptım daha sonra kutuyu kaldırdım şarj aleti ve kulaklık dağınık bir şekilde kutunun içine atılmış ve garanti belgesine bir baktım telefon 1 yıl önce satılmış sinirle aradım aldığım yeri telefonu açan kişiye durumu izah ettim ben sizi satışı yapan arkadaşa yönlendiriyorum hemen dedi kadın psifizikopat hanım elinizdeki telefon sıfır inanın bana onu alan müşterimiz satışı yaptıktan hemen sonra başka bir telefon beğendiği için iade aldık kullanmadı bile falan diyerek beni ikna etmeye çalıştı ikna olmadım haliyle öncelikle bunu bana satış anında belirtmeniz gerekirdi kaldı ki ben size bu şekilde telefon istemediğimi söyledim bu şekilde içim rahat değil kabul etmiyorum dedim tamam o zaman getirin siz onu ama sıfır telefonu getirmemiz uzun zaman alabilir dedi siz ne kadar zaman alacağını söyleyin de ben de ona göre haklarımı savunabileceğim yerlere gideyim o zaman belki daha kısa sürede hallolur dedim aaa üst mağazamızda varmış psifizikopat hanım 1 saate gelir telefonunuz siz iadeyi getirin dedi gittim biraz da bekledim ama sıfır telefonu aldım kutuyu da kadının önünde açtım işte dedim sıfır böyle olur öyle değil diyerek diğer telefonu gösterdim kadınsa hala beni ikna etmeye çalışıyordu psifizikopat hanım boşuna uğraştınız elinizdeki telefonda sıfırdı onu bir müşterimiz aldı satışı gerçekleştirdik o anda başka bir telefon beğendi hiç götürmedi bile zaten görmediniz mi telefonu gözünüzün önünde kurdum kurulumu bile yapılmamıştı dedi bakın dedim söylediklerinizle birçok kişiyi kandırabilirsiniz belki ama beni değil neden mi bu telefonun kenarındaki jelatinler çıkarılmış adam bunu alır almaz burada çıkarmaz değil mi üstündeki android yazan jelatinin yerine düz bir jelatin yapıştırılmış yani adam telefonu buradan alıp çıkmış gitmiş kutuyu kaldırdım telefonu şarj etmiş hatta müzik bile dinlemiş bakın bunlar dağınık bir şekilde burada telefonu kurmaya gelince telefonun 2 el olduğunu anlamadan önce bir kaç ayar değişikliği yapmıştım bunları tek tek düzeltmeye uğraşmak istemediğimden telefonun fabrika ayarlarını sıfırladım yeni satış yapacağınız müşterinizin önünde yeniden kurulum yapmanız gerekecek yani sizin kurulum yapmanız telefonun sıfır olduğunu ispatlamaz dedim kadın en sonunda pes etti ve özür diledi yani sonuç olarak sorun halledildi ama yine de teknosa gibi bir mağazada böyle bir sorun yaşamış olmak beni şaşırttı ve alışverişi nerede yaparsam yapayım uyanık olmam gerektiğini öğretti banaedit imla,
Yaz,Öğlen,stoklarında hangi malın olup olmadığını bilmeden satış yapmaya çalışan internet sayfası doğru düzgün çalışmayan teknoloji tüccarı,
Yaz,Öğlen,bana lg g3 ile iphone 5sin farklı işletim sistemlerine sahip olduğunu ve ikisi arasında kıyaslama yapamayacağımızı söyleyen ve diyecek başka bir şeyi olmadığı için bunu 3 kez tekrarlayan über aşmış konusuna hakim tazgahtarları olan firma ben boş boş bakınca yardımcı olabileceğim başka bir şey var mı dedi bende büyük ihtimal g3 32 gb olanından alacağım ama sizden değil diyip çıktım bu ne lan sokaktan mı topluyorlar bunları,
Sonbahar,Akşam,esinlenilmiş bir reklam filmine imza atmış teknoloji devi45741668,
Sonbahar,Sabah,bugunlerde radyoda donen reklami rezalet olan sirket adamlar oyle bir reklam yapmislar ki zeytinten caydan bahsediyor sonunda gemlik zeytinleri diyecek saniyorsun gelgor ki teknosa diyiveriyor baba yorumu kesin kahvalti ederken yazmis bu itoglu it bu reklami resmen dalga geciyor,
Sonbahar,Öğlen,cep telefonu numaramı sisteminde bulamadığı için öneri sistemine giriş yapmama izin vermeyen türk kafası elektronik bakkal bir de diyor ki yardım için asistan merkezini falan arayın hasss,
Sonbahar,Akşam,hepsiburadacomda kdv dahil 78999a satılan blackberry z10 kendi mağazalarında 1599 tlye satılmaktadır aradaki fark tam 809 tl  hepsiburadacom linkiteknosa linkiuzun zamandır telefon fiyat piyasası araştırması yaparım aynı üründe bu derece uçuk bir fiyat farkı daha önceden görmedim demek istediğim buradan kimse diğer alternatiflere bakmadan alışveriş yapmasın yoksa baya bir üzülebilir,
Sonbahar,Sabah,coğrafya dersine yıldızlı 5 verilmesi gereken teknoloji şeysiha fiyatlarda da kendisi ege bölgesi gibi girintili çıkıntılı bi fiyat listesi sunarhangi ürünün fiyatı nerenize girdi kestiremeyebilirsiniz,
Sonbahar,Öğlen,internet üzerinden sattıkları ürünü hiçbir neden yokken kendi kendine iade alan firma 14 eylül tarihinde internet üzerinden 3099 tlye aldığım 341tl hediye çekli asus laptop 3 gün boyunca siparişiniz hazırlanıyor durumunda bekledi ve 4 gün durduk yere siparişiniz iade alınmıştır durumuna geçti aynı laptopa tekrar baktığımda fiyatının 3449tl olduğunu ve hediye çeki fırsatının kalktığını gördüm müşteri hizmetlerini aradığımda ürünün stokta olmadığını ve 20yirmi tl hediye çeki gönderdiklerini söylediler evet stokta yok denilen ürün internet üzerinde hala satıştabu da böyle bi firmadır,
Sonbahar,Akşam,bu entryleri teknosa yetkililerinden birileri okuyor mu bilmiyorum ama yazmak istedimher markanın satış danışmanlarından bulundurmanız ve onların bir savaş vermesi inanılmaz derecede iticidaha önce de defalarca kez başıma geldi ama son yaşadığım örnek şu şekilde bir elektrik süpürgesi bakıyorum bi tane görevli geliyor yanıma benimle ilgileniyor vs ama o da ne hep aynı marka iyi diğerlerine bir şekilde çamur atmayı başarıyor o konuda en iyi hep o marka diye gidiyor gerçekten ben hizmet alamıyorum satış danışmanlarınızdan ve bu şikayetimi de ilgili platformlarda dile getiricemsırf satış artsın vs diye ben tarafsız hizmet alamayacak mıyım onun görevi tüm markalarda özellikleri artısı ve eksisiyle söyleyip benim butcemezevklerime göre en mantıklı kararı vermemi sağlamak değil mielektrik süpürgesini de o kızın satmaya çalıştığı markadan almadım ama sırf inat olsun diye belki o markanın özellikleri gerçekten daha fazlaydı bilemiyorum ama sonuçta ben teknosadan satış danışmanllığı hizmeti alamıyorum ve teknosa gibi teknoloji devi olduğunu iddia eden firma için oldukça içler acısı bir durumbu arada o kız onun satmaya çalıştığı markayı almamamın ardından benimle zerre ilgilenmeden çekip gittifatura işemleri eve nakiyat durumu vs gibi konularda başka birini bulup ondan yardım almak zorunda kaldımkesilikle teknosanın artık bu mağaza içinde mafyalaşan satış danışmanı sonunu çözmesi lazım,
Sonbahar,Öğlen,ön sipariş aldığı iphone6ları hiç geciktirme yaşatmadan piyasaya çıkış tarihinde müşterilerine ulaştırarak beğeni kazanmış firmadır,
Sonbahar,Öğlen,ürün yorumları yazan sosyal medyacıları sanırım çalışanların kuzenleri yeğenleri farklı isimle aynı yorumlar kuzenim almış kuzenle aldık teknosaya baktık çok ucuz şeklindehiçbir ürün yorumunu dikkate almayınız tezek satsalar altına dün kuzenimle çarşıda denedik harikaydı yazacaklarteknosa linkiscreenshot,
Sonbahar,Sabah,internet sitesinden aldığım ve acil ihtiyacım olan ürünü 4 gün boyunca paketleniyor olarak göstererek yeni bir paketleme rekoruna imza atmış firma sonunda işlem iptalim ile sonuçlandı ve kendileri beni ömür boyu kaybettiler,
İlkbahar,Öğlen,kart bilgilerimiz falan sağa sola dağıtan şirket geçen sene beni özel bir sağlık kuruluşundan arayıp zorla ağız diş sağlığı pakedi satmaya çalıştılar istemiyorum deyince de eleman filanca kartınıza taksit yapıyoruz dedi bende filanca kart olduğunu ne biliyorsunuz dediğimde ise teknosa ile anlaşmamız var bilgilerinizi bize teknosa veriyor dedi telefondaki arkadaş ne diyeyim türkiyenin en büyük teknoloji marketi bende hangi kartın olduğunu kaç paralık eşya alıp kaç lira taksit yaptırdığımı dolayısıyla benim yağlı kapı olma ihtimalimi adını ilk defa duyduğum bi hastaneye satıyorsa yazıklar olsunedit bu entry neticesinde kurum beni arayarak sorunu çözdüğünü bildirdi ne yalan söyleyeyim bu platformdan bana mesaj atılınca dalga geçiliyor sandım ama gerçekmiş ilgilendikleri için teşekkürler,
İlkbahar,Öğlen,suadiye şubesi dünyanın en suratsız çalışanlarına sahip ayrıca internetten mağaza seçerek alışveriş yaptım ve ertesi gün ürünü almaya gittiğimde kimlik bile sorulmadı alışverişi yapan kişinin ismini bilmeniz yeterli resmen,
İlkbahar,Öğlen,zamanında 2008 bilgisayar aldığım bir firmaydı bir bilgisayar beğendim izmirkarşıyaka iskele önündeki teknosa bayiinde alalım dedikten sonra dakika bir gol bir hesabı burada başka kalmamış ondan istanbuldan gönderelim dediler eyvallah dedim 3 gün sonra bilgisayar geldi eve bize demişlerdi ki casper elemanı gelecek dokunmayın kargoya sakın bir bozukluk çıkabilir diye allahtan sözlerini dinlemişiz hiç dokunmadık sonra casper bayinden eleman geldi bilgisayarı kurdu ve bilgisayara baktı saymaya başladı kablolar eksik dvdnin çıkış kapağı yok bazı yerleri deforme olmuş çocuğa tutanak tutturdukertesi gün teknosa şubesine gittik bilgisayarla iade etmek için bu seferde iade alalım ama para yok şu anda dedilerkoskoca teknosada para yok buna da eyvallah dedik 6 saat sonra paramızı geri verdileryaklaşık 1200 ytl ve sonra bir casper bayisine gittik çok daha ekonomik ve sağlam olan bir bilgisayar aldık aman diyim kimseye tavsiye etmem orayı adamlarda kalite yok ama isimlerini kullanıp satış yapıyorlar,
İlkbahar,Öğlen,internette aradığım bir ürünün sadece çorum şubesinde olduğunu öğrendim geçen gün oturduğum ilçedeki avmde bulunan teknosadan ürünün mağazaya getirtilip getirtilemeyeceği konusunda fikir aldım sağolsun bu avmdeki arkadaş detaylıca ilgilendi ve bana çorum ve afyon ikbal şubelerinde ürünün bulunduğunu söyledi hatta ürün için sistem üzerinden talepte de bulunmaya çalıştı ama o an yaşanan bir sıkıntıdan dolayı siparişi veremediğini söyledi bunun üzerine bana afyon ikbal mağazasının telefon numarasını verip ürünün durumunu ve gönderip gönderilmeyeceği konusunda bilgi alabileceğimi söyledi afyon ikbal şubesini aradığımda sanki karşımda afyondaki bir bakkal dükkanının telefonunu açarcasına konuşan adının da yanlış hatırlamıyorsam hakan olduğunu söyleyen bir vatandaşla olan konuşmam sonrasında daha da bu firmadan flash bellek dahi almama konusunda kesin fikirlere sahip olduğum teknoloji bakkalı bu satış danışmanının sanki anasına avradına küfür etmişiz gibi sert ve bir o kadar itici bir ifade ile kullandığı evet ve hayır kelimeleri yüzünden firmaya oldukça zarar verdiği kanısına gark olmuş bulunmaktayım bir tarafta marka adını kaliteleştirmek için uğraşan çalışanları olmasına rağmen diğer taraftan da sizi neredeyse dövecekmiş gibi konuşan çalışanlara sahip olan firmadır kendileri dengesizlik diz boyudur efendim bu firmada,
İlkbahar,Sabah,02123673505 numarasından aranarak bulaşık bir personel tarafından meşgul edildim 50 liralık hediye çeki ile birlikte bir indirim kartı gönderecekmiş de gittiğim restoranlarda barlarda sinema ve konserlerde indirim kazanacakmışım istemiyorum diyorum 1 ay sonra iptal edersiniz çankayada oturuyorsunuz her mekanda kullanırsınız diyor baydınız len yeminle,
İlkbahar,Sabah,dün bir ürün alayım dedim 30 tl tutarındaydı kasadaki arkadaş telefon numaramı sordu bende  telefon numaramı napacaksınız dedim yasal zorunluluk dedi  böyle bir yasa yok dedim ne zaman çıktı  ayrıca cep telefonu sahibi değilsem fatura neden alamıyorum diye sordum hemen full kıvırma ile teknosanın kuralı oldu bu yasaçok zeki teknosa bana ürün satarken kişisel bilgilerimi almak için alenen yalan söyleyip tüketiciyi kandırıyorher neyse ürünü almadan çıktım gittimbir daha kapınızdan girersem siksinlerbu da benim teknosa rezaletim olsun,
İlkbahar,Akşam,internet sitesi üzerinden yaptığım 3 alışverişten 2sinde teknik aksaklık sebebiyle ürünü temin edemeyerek siparişimi iptal eden rezil şirket üçüncüyü de ben iptal ettim iyi yaptım,
İlkbahar,Akşam,fiyatları standardın üstünde olan teknoloji mağazası ürün tesliminde de sürekli arıza çıkarıyorlar insanlar neden hâlâ buradan alışveriş yapar anlamıyorum,
İlkbahar,Öğlen,12 ay kadar önce burada bir satıcının bu laptopu ne için kullanacaksınız sorusuna günlük internet filan diye cevap alınca bunu almayın gereksiz ve pahalı size daha uygun bir şey vereyim dediğini duydum ve şaşırdım aferin izmir optimum,
İlkbahar,Öğlen,sadece kurumsal görünüşü ve sonunda ki sa ya aldanarak yaptığım 3 alışverişin de verdiğim paraya ve kuruma lanet ederek sonuçlandırdığım teknodolandırıcı  aldığım ürünler 1 ev geniş her yerden çeksin diye özellikle promosyon modem yerinde buradan bir modem aldım 2 saat sonra promosyon modemi geri taktım2kablosuz hoparlörle rahatça müzik dinleyim laptopdan açıp ama ne fena bluetooth bağlantısı için ekstra kablolar ıvır zıvır giriş çıkışlar şu an normal giriş takıyorum ve pekte tatmin edici değil3yatak odasına ufak bir plazma alayım demiş annem 2 kere servisden adam geldi en sonunda normal çalışıyorve asıl artık art niyet aramama sebep olan asusun kampanya da olan bir modelini eleman hemen al haftasonu kampanyası bu diye gazlayıp kampayanın pazartesi devam etmesi ve bir kaç foruma baktıkdan sonra ürün kronik sorunlu almayın  şu şu parçaları değiştirdim diye bir kaç sonuç görmem bilmiyorum ben mi paranoyağım ama bence bu adamlar piyasanın markalı ama 5 para etmez ürünlerini özelikle fiyat kırıp alıyor ve yüksek karlı satıyorlar,
Yaz,Öğlen,çalıştırdığı elemanların eğitimini insanlarla ilişkilerini acilen gözden geçirmesi gereken kurum üç değil beş değil en son atlantis avmnin teknosasında başıma gelen olay şu harici diskime kablo almak için ilgili bölümde bakınıyordum nasıl oluyorsa tek bir eleman vardı ve hiç oralı olmadı ne zaman ki yanıma genç bir kız müşteri geldi bizim eleman hemen orada kızın yanında bitiverdi önceden tanıştıklarını anladığımız ikili konuşmalı gülüşmeli sohbet ederlerken ben elimde 23 kabloyla soru sormak için yanımdaki elemanın gözüne bakıyordum ne zaman ki sordum bu yavşak kablolara doğru dürüst bakmadan bu olmaz dedi sonra kasaya doğru yönelen kızın peşinden seyirtti ben de kabloları masaya fırlatıp elimi teheyy dercesine sallayıp oradan ayrıldım kız da lavuk da bunu gördü ama anladıklarını pek sanmıyorum bunun olmaz dediği kablonun aynısını başka bir yerden aldım yani oluyormuşdedim ya üç değil beş değil müşteri olarak sanki bu adamların özel işlerini özel konuşmalarını bölüyormuşuz gibi bir hava takınıyorlar bir şey sormak için sohbet halindeki üç tane turuncu tipin yanına gidiyorsunuz içlerinden bir tanesi 1 saniyeliğine göz ucuyla size bakıp sonra arkadaşlarına şu salağa bakıp hemen geliyorum der gibi diğerlerine bakıyor soracağınız sorulara negatif cevaplar vermeye o kadar hazırlar ki akılları ya o yarım kalan muhabbette ya da mağazadaki güzel müşterilerde güleryüzü geçtim çoğu yüzünüze bile bakmıyor dışarıda o kadar işsiz insan varken bu suratsız ilgisiz cibilliyetsiz tiplerin çalışıyor olması çok adaletsiz,
