Season,Time,Content,Sentiment
Yaz,Akşam,2 aydır falan kullanıyorum henüz sorun yaşamadım inşallah daha da yaşamam,
Yaz,Akşam,vallahi türk telekomda keriz yerine konulduğumuzı gösteren şirkettir bundan önce internet kullanmıyormuşuz meğer,
Yaz,Gece,anonimolduhaykirislarim isimli çaylak dostumuzun da şöyle bir macerası olmuş kendileriylehocam bu insanlar beni zamanında dolandırdı superonline gezici ekibi vardı bir dönem ve insanları kendi operatörlerine çekmek için mevcut operatörden bize geçtiğinizde cayma bedelinin tamamını biz karşılıyoruz diye beyan verdiler mevcut operatörüm ttnet idi aynı beyanı o dönem vodafone da yapmıştı ama kaale almamıştık o dönem ttnet kullandığımdan ve hizmetinden gram memnun olmadığımdan geçiş yapmak istedim madem öyle geçelim o halde sonuçta turkcell kalitesi var ortada dedik halbuki iş öyle değilmiş kendi alt yapıları bile olmadan yine ttnet alt yapısı üzerinden bu sefer çok daha kötü bir bağlantı ile karşı karşıya kaldık üzerine birde ttnet cayma bedeli çıkardı superonline müşteri hizmetleri ile iletişime geçtim cayma bedelinin 30 unu en fazla karşılıyoruz dediler ama dedim sizin elemanlarınız böyle söylemedi ben üstüne basa basa 4 defa sorup onay aldım dedim ben 500 lira ödeyip neden var olan operatörümü değiştireyim ki yoksa diye cevap verdim eveledi geveledi en son 30 a tekrar bağladı kapattı sonra öğrendim ki superonline gezici ekibi prim usulü çalıştığı için ortaya böyle bir dolandırdıcılık tezgahı kurmuşlar bunu eski kullandığım ttnet in avukatının alacağı için telefon açtığında öğreniyorum ve işin acı tarafı superonline o dönem bunlara hiçbir şekilde engel olmadan tüm yolları kapatmaya çalışmış cayma bedelinin 30 unu karşıladıklarını da arayınca öğrendik birde yoksa o bilgiyi bile vermediler o zaman durmadım mailler attım telefon görüşmeleri sağladım şikayet başlıkları vs açtım ve en sonunda ttnet abonesi iken kullanmadığım ayların yani nerdeyse cayma bedelinin tamamını ödemeye ikna ettim görüşmede sonrasında beni ne arayan oldu ne soran oldu işin garip tarafı birdaha superonline müşteri hizmetlerine kendi numaramdan bağlantı bile sağlayamadım şimdilerde ise ttnet avukatı 450 liralık cayma bedelini 1200 küsür olarak benden tekrar istiyor ikna etmeye çalışıyor ha benim sorunum 90 çözülmeyecek biliyorum ve o parayı ödemek zorunda kalacağım ama rica etsem en azından siz bu yapılanları entry nizde paylaşırsanız başkaları da bu insanların nasıl sahtekar ve nitelikli dolandırıcı olduğunu görüp vazgeçebilir ben çaylak olduğum için ne kadar yazsam da gören sayısı kısıtlı olacaktır,
Yaz,Öğlen,turkcell superonlineın fiberoptik kabloları içinde küdamlarla onlara uyumlu kağnılar var kırbaçları sallıyorlar ve afyona doğru sevkiyat yapıyorlar hadi yürüyün daha ön cepheye bilgi ileticez diye canla başla aradaki bataklıkları aşmaya çalışıyorlar,
Yaz,Akşam,nakil işleminde türlü türlü zorluklar çıkaran internet sağlayıcısıdır içlerinden en vurucu olanı yeni abone olunması halinde bir işgünü içersinde sağlanacak olan yeni port açma işlemini iki haftada beceremeyen  yetkilendirdikleri personelleri ise sadece yeni satış üzerinden primlendiren ve bu sebeple mevcut müşteri taleplerini dikkate almayan personellere sahip firmadır 2 milyondan fazla insanın yaşadığı gaziantepte derdimizi anlatacak bir tane akıllı adama sahip değil turkcell dedim bağrıma bastım ama sonunda mecburen ttnete geçiş yaptıracaklar ya helal olsun bu ülkede birçok firmada olduğu gibi satışın ön planda olması doğru değil  satış sonrası hizmetin de bu işin önemli bir parçası olduğunu umarım personellerine öğretirler,
Yaz,Öğlen,iktidarsızlık problemi yaşayan firmadır eve gelip internet bağlantısını gerçekleştirecek olan teos iletişim adlı bayilerine kesinlikle laf geçiremiyorlar baya baya bu bayi superonlineı sikine takmıyor afedersiniz 12 gündür kesinlikle ne arayıp ne soruyorlar superonline müşteri hizmetlerinin bile 34 kere durumu bildirmesine rağmen adamlar 800 metre ötesindeki adrese gitmiyor arandıklarında da telefonu açmıyorlar biledaha bugün merkez bayiyi arıyor ki dedim bakın boşuna kendinizi yormayın adamlar aramıyor bayi diyor ki 1 saat içinde arayacağız müşteri yetkilisi de bana dönüyor 1 saat sonra sizi arayacağım teyit edeceğim dedim abisi 1 saat sonra görüşürüz aramayacaklar keza 1 saat sonra yetkili beni arıyor taa en başta da dediğim gibi bayi kesinlikle bize ulaşmadı internette biraz araştırdım bu teos iletişim denilen firmayla ilgili kesinlikle iyi bir yorum yok superonline hatta baya baya turkcell kıçı kırık bir bayiye işini yaptırtamıyor teos iletişim denilen bu bayimsiye muhtaç mısınız arkadaşım yüzünüze karşı 1 saat içinde arayacağız diyip ondan sonra tabi ki aramayan bir bayiye karşı nasıl bir yaptırımınız olmaz sırf bu bayi gelip bağlamadığı için müşteri kayıpları yaşıyorsunuz türk telekom bile müşteri gitmesin diye eve temizliğe gelelim derecesine varırken sizdeki bu yoğurdun bolluğu nereden geliyor siz kocaman şirketi bir bayiye nasıl teslim edebilirsiniz bu nasıl iktidarsızlıktır yerleşimin yoğun olduğu 4 bölgeyi adamlara teslim edip sonrasında at koşturmalarına nasıl müsaade edebilirsiniz 5 tane adam belki de orada oturup okey oynuyorlar ve superonlinedan para alıyorlar ya da türk telekomdan para alıyorlar ve insanların bağlantılarını sağlamayıp türk telekoma geri dönmelerini sağlıyorlar zaten son 1 aydır internet servis sağlayıcılarıyla ilgili yaşadığım problemlerden sonra vardığım sonuç bütün isslerin türk telekom iştiraki olduğu başka bir açıklaması olamaz bir tanesi sorun var diye kanıt sunarsın yüzüne baka baka problem yok der bir tanesi gelip bağlantıyı bile açmaz umurlarında değil resimdeki bölgelerden birindeyseni ve superonlinea geçmeyi düşünüyorsanız hemen aklınızdan o düşünceyi silin bu resim de bu bölgelere teknik destek veren teos iletişim bayisinin sitesinden birebir alındı iyice inceleyin ona göre karar verinnot daha hizmet veremeden müşteri kaybeden başka şirket var mıdır acaba dünyada,
Yaz,Akşam,sabahtan beri fiber internet çalışmıyor kesinti var sarıyer huzur mahallesi,
Yaz,Akşam,ıki yıllık birlikteliğin ardından geçen hafta yollarımızı ayırdığımız iss ıki yıl boyunca bunların 100mbit hızında bir tarifesini kullandım mobil hat ve fiber internete toplamda 100lira ödeyerek 1 kere kesintiye uğradı internet o kadar zamanda onda da turkcell genelinde bir sorun vardı yarım saat içerisinde düzeldi yaşadığım tek sıkıntı download hızı 910mb civarında olmasına rağmen bazı günler internet sayfaları ve youtube videoları çoğu günler de dizi sitelerinin yavaş yüklenmesi bunlar harici bir sorun olmadı bir de verdikleri hg253s modem çok kötü wifi konusunda sorunlar bölgesel olabilir genelleme yapmak haksızlık olur gördüğüm kadarıyla fiber konusunda oldukça başarılılar ancak son zamanlarda gerçekten uygun bir paket bulmak imkansız o yüzden iptal ettim adsl konusunu bilmiyorum tabii ki ona bir yorum yapamam,
Yaz,Akşam,24 mpbs olan internetimi 16 mpbs ye ayarlayarak beni hergün kendilerini aramak zorunda bırakan gerizekalı firma,
Yaz,Akşam,ömür törpüsü,
Yaz,Gece,taahhütüm bittiğinde bana 24 ay boyunca parasını faturada ödettirdikleri modemi geri iade etmemi istediler yeni ayrılınılan sevgilinin hediye ettiği şeyleri geri istemesine benzer bir durum hoşuma gitmedi hiç,
Sonbahar,Öğlen,rezalet lan 3 gündür müşteri temsilcisine ulaşmaya çalışıyorum o iğrenç jingleı dinliyorum 10 dakika bekliyorum ama ne bir bilgilendirme ne de başka bir şey var taahhüdüm bitecek yenilemek veya iptal ettirmek istiyorum ama ulaşamıyorum beyefendilerenefret ettim bu tok satıcı triplerinden küçücük işlemde bile ağaç ediyorlar kesinlikle yenilemeyeceğim bulurum başka birini haram zıkkım olsun aldığınız paralar,
Sonbahar,Öğlen,müşteri hizmetleri berbat olan kurumdur uzun uzadıya anlatmayacağım ama ben kendi adıma yaşadığım problemi twitter dan şikayetler ile her gün bayi ye giderek taciz ile her gün müşteri hizmetlerini arayarak bağırma çağırma ile çözmüştüm yaklaşık olarak 2 ayımı aldı sanki 2 yıl yaşlandım değermiydi tabi ki de hayır,
Sonbahar,Gece,uzun yıllar turk telekom ve vodafone kullanmış biri olarak çok memnun kaldığım sağlayıcıaradığım gün gelip bağlandı hız söyledikleri gibi şimdilik her şey yolunda ayrıca 5g olayı çok iyimiş,
Sonbahar,Gece,yeni oluşturmuş olduğu kotalı paketleri sayesinde 2 adet üyeliğimi bu ay sonu taahhüt yenilemeyerek kendimce protesto edeceğim 2 yıldır hiçbir gecikme olmadan ödemiş olduğum 170 tl faturalara rağmen bana dalga geçer gibi tekliflerle gelen saçma sapan bir firma,
Sonbahar,Gece,2 gündür internetsiz kalmamı sağlayan süper internet sağlayıcısı firmadır bkz şu an ağlıyorum ve mobil veriden yazıyorum biliyor musun tüm faturalarımı zamanında yatırdım 2 gün geç yatırsam bağlantım borcumdan dolayı anında kesilir ama sorun superonlinedan olunca çözüm yok rezildir rüsvadır sorun çözmekten acizdir bir tüketici olarak hizmet aldığım firmaya güvenmek istiyorum ödediğim bedel karşılığında bana taahhüt ettikleri hizmeti vermelerini istiyorum sanırım yüzsüzüm ve çok fazla şey istiyorum,
Sonbahar,Gece,gectiğimiz zamanlarda turkcell superonlinea bir mesaj atıp interneti bağlattığım günden beri verimli kullanamadığımı aylardir problem yaşadığımı sorunun çözülmesi ve kullanamadığım ücretin iade edilmesini istediğimi aksi takdirde ilgili yerlerle bağlantı kuracağımı yazdımyaklaşık 1 hafta sonra gelip baktılar ve sorunu çözdülergelelim asıl meseleyeturkcell hattım ve internet faturam aldığım günden bugüne otomatik ödeme talimatındaydıfakat bu ay hep birlikte lgelen mailde sadece hat ücretinin olduğunu gördüm neyse gelir nasılsa deyip ciddiye almadımdün superonlinedan bir mail almışımtoplam borcunuz 0 tlbir açıklama da yokzararımı mı karşılamaya çalışıyorlar yoksa jest mi yapıyorlar anlamadım,
Sonbahar,Sabah,1 yıldır sınırsız fiber olanını bir kaç problem dışında sorunsuz kullanıyorum2 yıl taahhüte turkcell tv hediye ettiler ücretsiz çoğu sinema kanalları aktiftürktelekomdan artık nefret edip bi hışımla geçtimbir keresinde gün içinde 100 civarı kopma yaşamıştım evi barkı yakacaktım artıkmüşteri hizmetleri şaşırmıştı kopmalara okadar fazlaydı geç saatlerde aradığımdan hemen ertesi gün tekrar aradığımda 5 dakika içinde teknik servis kapıda bitmiştisorunu çözdülergeçen gün bölgesel problemden dolayı gün boyu gittiilk zamana göre aşırı derecede yavaşlamalar mevcutülkemizdeki müşteriyi kucağa oturtma tuzaklarından olan akk kullanımı yenilendiği gibi doluyor5 lira farkla arttırmıştım alırken geri düşüremezsiniz demelerinden aslında anlamam lazımdı ama eğer alacaksanız akk falan yükseltmeyin boşuna para veripyıllarca ttnet müşterisi olarak şunu söyleyebilirim fiber alt yapınız mevcut ise mutlaka denemelisiniz,
Sonbahar,Öğlen,sakın işyerinize falan bağlatmayın arıza olduğu zaman ilgilenmiyorlar adamı ortada bırakıyorlar sabahtan beri internet olmadığı için satış yapamıyorum 10 defa aradım 10 defa geliyoruz dediler,
Sonbahar,Akşam,üç gündür internetimizi sebepsiz yere kesen soyguncu şirket ve hala hanım kızımız ne zaman gelir bilmiyoruz diyor gerekçe yok abi şaka gibi yirmi kere aradım kimsenin bir bok bildiği yok soruyorum diyorum ki ya arkadaşım beni üç gün internetsiz bırakmanızın bedeli ne olacak allah aşkına söyleyin utanmadan diyorlarki 67 tl civarı ne desem az millet uzaya gidip gelsin biz bu memlekette boyna silkilelim abi hak ediyoruz ya isyan etmeyerek yakıp yıkmayarak sesimizi çıkarmayarak bize yapılan her boku hakediyoruz,
Sonbahar,Gece,verdim ellerine modemi kurtardım kendimibaşta iyi gibi son dönem berbat iptal etmek için attığınız takla sayısı belli değilmüşteri hizmetleri iyi gün dostu başın sıkışınca o yapıyor diye topu telekomun kablolarına atıyorgerçi hepsinde bir dalavere var ama bu daha berbat uzak durulmasını tavsiye ederim,
Sonbahar,Gece,ülkedeki bütün internet sağlayıcıları gibi amacı insanları dolandırmak olan firmadır şuan evimde kullandığım internet 15 mbps ve aradığımda internet hızını geçici olarak yükseltseler de altyapı sorunlu olduğu ve düzeltmedikleri için kopmalar yaşanıyor tabi burada türk telekomun da hala türkiyede altyapı çoğunluğunu elinde bulundurması ve adsl gibi tarihi geçmiş bir teknolojiyi kullanmasının payı çok büyük,
Sonbahar,Öğlen,son 1 aydır arıza başvurusu için bulunduğunuz bölgede türk telekom kaynaklı genel arıza yaşanmaktadır diye cevaplayan şirket bu esnada belirli günlerde kesilen internetim için kota takibinde 510 gb download göstermekteler internetim yokken kotanız dolmuştur uyarısı geliyor kafayı yiyecem ahahahmüşteri hizmetlerini defalarca arayıp yaptığım görüşmeleri buraya yazsam gün biter faturadan düşürme talimatı verdim ve yapmışlar bunu evet ancak bu benim internetimi aksatmalarını telafi etmiyor kritik işi olan var olmayan var,
Sonbahar,Sabah,müşteri hizmetlerini arayınca ilk olarak dünya müşteri gününü kutlayan hemen ardından bulunduğumuz bölgede internet sıkıntısı olduğunu hatırlatan güzide şirket canım ülkemizde dünya müşteri gününde müşterisi olduğum hizmeti alamamak pek de şaşırtmadı,
Sonbahar,Öğlen,enteresan bir şekilde adil kullanım kotası olmayan uygun fiyatlı paketler çıkaran iss televizyonda bir reklamda artık akk yok diyordu akk’ya takılmış 8 mbps internetimle mobil uygulamadan üst pakede geç dedim bir de ne göreyim 24 mbps 75 gb akk’lı pakedimden 3 tl daha pahalıya 25 mbps akn’sız kotasız paket var yapıştırdım hemen kesin bir sıkıntı çıkar diyordum ama hemen yükselttiler pakedimi ihtiyacınız varsa bir kontrol edin derim,
Sonbahar,Akşam,hahahaha1 ocak itibariyle akn denilen şey tarih oluyorken akn kalktı kafasında 90 liraya 25 mbps gerçek sınırsız paket satıyorlariyi de birader 2 ay sonra zaten benim şu an 50 lira ödediğim paket de 24 mbps sınırsiz olacak  uydunet 24 mbps 35 gb akn kampanyası ne diye sana 40 lira daha fazla bayılayımsanıyorum akn işi kalkmadan kime denk getirirsek saplayalım kafasındalar,
Sonbahar,Akşam,kota sorgulamayı asla yapamadığım ve maalesef hizmet aldığım servis sağlayıcı kota doluyor 2 gün sonra 80ini kullandınız diye sms geliyor hesabım uygulamasından bakayım diyorum bitmemiş gösteriyor browserda yine aynıkardeşim yıl 2018 bunu daha ne kadar sürdüreceksiniz bilerek mi yapıyorsunuz,
Sonbahar,Akşam,sınırsız internet satıp akk ile arka kapıyı zorlayarak şark kurnazlığı yapılmaya başlandı sözde 01012019 tarihinde akk kalkacakmış o zamana kadar soymaya devam bu arada başka bir yöntem geliştirip oradan vurgunu yaparlar diye düşünüyorum,
Sonbahar,Öğlen,senelerdir fiber hizmetini kullaniyorum son donemlerde sosyal medya baglantilarinda ozellikle facebook ve instagram performans sorunu yasiyorum cloudflare dns lerini kullaniyorum ancak sorunun bundan oturu oldugunu sanmiyorum ayni sorunu yasayip cozum bulanlar olduysa yesillendirmelerini rica ederim,
Sonbahar,Öğlen,iptal etmek için faks çekmenizi istiyorlar yada istanbulda kadıköyde bile olmayan az yerdeki şubelerine gidip şahsen başvurmanızı epostaları arızalıymış öyle de yalancılar 6 yaşındaki çocuk 5 dakikada eposta alabiliyor superonlineın kendi epostası yok yersen tabisuperonline kötü demiyorum ama tarifeleri öyle bir yapıyorlar ki her sözleşmen bittiğinde bir diğerine geçmek daha mantıklı oluyor uğraşmak istemeyeni de sikiyorlar,
Sonbahar,Öğlen,ne hikmetse aboneliğimi sonlandırdıktan sonra son faturamı göndermeyen gönderemeyen rezil ötesi firma cayma bedelini gösterir detaylı bir fatura talep ediyorum defalarca müşteri temsilcisiyle görüştüm yok talep açtım yok epostanızı güncelledim 72 saatte yanıt gelecek en kısa sürede size dönüş yapılacak derken neredeyse 1 ay oldu ve detaylı faturayı göndermiyor yeni geçtiğim operatör superonlineın tahsil ettiği cayma bedelini fatura ibraz edersem karşılayacağını söylüyor ama superonline sağ olsun o detaylı faturayı vermiyor her aramada müşteri temsilcisi yeni bir bahane uydurup beni dellendiriyor kapısından geçtiğim güne lanet olsunedit en sonunda bir görevli artık aktif müşteri değilsiniz o yüzden gönderilemiyor dedi resmen trip atan eski sevgili modeli ben de bir arkadaşımın önerisiyle btk üzerinden şikayetçi oldum siz siz olun böyle durumlarda hiç müşteri hizmetleriyle muhatap olmayın sinirlerinizi de yıpratmayın btk üzerinden tüketici şikayeti doldurun btk üzerinden başvurduktan sonra 24 saat içerisinde eposta adresime detaylı faturamı gönderdiler yetmedi 48 saat sonra da basılı olarak evime elden ulaştırdılar,
Sonbahar,Akşam,musteri hizmetlerine 20 dk’dir baglanmayi bekliyorum bakalim 30 olur mu,
Sonbahar,Öğlen,babamin oldukten 5 ay sonra kendilerine sozlu taahhut verdigini soyleyen internet hedesikayitlari bana da dinletin o zaman dedigimde mahkeme karari gerekiyor demislerdir,
Sonbahar,Öğlen,pismanliktirturkiye’deki servis saglayicilar arasinda kotunun iyisi diyebilecegim bir tanesi dahi yok ama su ana kadar denedigim 4 tanesi arasinda en uzun hizmet verememe rekoru kendilerine aityakin zamanda turknet’i denemeyi planliyorum dilerim en azindan kotunun iyisi olurlar,
Sonbahar,Öğlen,çalıştığı sistem işlemiyor bayii kanalı ile satış yapmak istiyorlar ve maalesef de sürekli kötü bayilerinin arkalarını kolluyorlar kolpacı bayileri yüzünden de kendi imajlarını bitiriyorlar,
Sonbahar,Öğlen,hayatımda bu kadar kötü müşteri hizmetleri olan firma görmedim yaklaşık 2 haftadır bağlantı sorunu yaşıyorum 10 kereden fazla çağrı merkezini arayıp 9 kere de arıza kaydı açtırdım hiçbir müdahalede bulunmadan sanki müdahale edilmiş gibi kayıtlar kapatılıyor resmen bir kısır döngüye girdim taahhüt denilen lanet şey biter bitmez türk telekoma geri döneceğim ttnet kullanırken teknik sorunlara bu şekilde lakayıt bir yaklaşım görmemiştim,
Sonbahar,Öğlen,ne kadar garip kaç yıldır kullanıyorum bu kadar memnun olduğum başka bir internet sağlayıcısı olmadı,
Sonbahar,Akşam,tam 3 haftadır evet yanlış görmediniz tam 3 haftadır bağlantı sorunumu çözmeyen servis sağlayıcısı 3 haftadır sürekli internet bağlantım kopuyor 10larca kere çağrı merkezlerini aradım 2 defa btk üzerinden şikayet ettim şikayervar sitesine her gün şikayet yazıyorum sürekli genel müdürlerine tweet atıyorum ama tık yok abone olmayı düşünüyorsanız öncelikle yaşadımlarımı değerlendirin,
Sonbahar,Akşam,yeni abonelere akkyi kaldirdiktan sonra benim de hizim bariz dustu altyapiyi iyilestirmeden akk kaldirildiysa mecbur bize tahsisli fiberi kullandiriyorlar bu da hizi dusuruyor,
Sonbahar,Akşam,adsl bağlantı sorunumu 8 ay boyunca çözememiş internet servis sağlayamayıcı sonunda ne mi oldu taahhüt bitti de kurtuldum bir de utanmadan bozuk internetin taahhütünü daha yüksek fiyattan yenilemeye çalışıyorlardı,
Sonbahar,Akşam,abonelik iptali için faks çekmenizi isteyen internet servis sağlayıcı firmadırbkz faks,
Sonbahar,Akşam,yukarıda tam 3 haftadır bağlantı sorunumu çözmedi şeklinde şikayet yazmışlar trabzonun bir ilçesinde buna üyeydik 6 ay düzeltmediler iptal etmeye çalıştık 3 ay dhattı iptal etmediler personeli de yüzsüz yaptık abi yapıyoruz abi uzak durun,
Sonbahar,Akşam,insanı canından bezdirirkarşılıklı olarak anlaşamadığımız tek kurum,
Sonbahar,Öğlen,iptal et dememize rağmen haksız bulup borç çıkaran firma,
Sonbahar,Öğlen,zaman zaman turkcell ve superonline gibi iki ayrı firma görünümüne bürünüpsizi aynı hizmet için iki defa düdükleyen firmadestek elemanları geri zekalı pagağan gibi aynı şeyleri söyleyip duruyorlarbeyaz a siyah diyorlar göz göre göre100 mb fiber bağlantınızı da 50 mbit verebilirlerse öpün başınıza koyun 2530 arası geziyorkötü değil çok kötü özeti,
Sonbahar,Öğlen,bir de de şu adil kullanım hakkı ne saçma bir şeydir,
Sonbahar,Sabah,herhangi bir taahüdüm olmadığı halde kullanmadığım hattı iptal etmeyip 10 ay boyunca vermediği hizmete fatura kesen iptal için her telefon görüşmemizde faturaları ödeyin iptal edeceğiz deyip iptal etmeyen 10 ay sonunda hattı iptal edip ödenmeyen son üç faturayı anında hukuk servisine devredip bi 664 lira da dosya masrafları adı altında kitleyen firma verdiği hizmet de hizmet olsa beğenmediğimiz telekom buna 10 basar uzak durunuz,
Sonbahar,Öğlen,pişmanlıktırmüşterilerinden hizmet iptal ederken de ne kadar koparabilsem kardır diye düşünüyor sanırım bilen bilir üyelik iptal ederken digitürk çok uğraştırır bin pişman ederdi ben de yurtdışına taşınacağım için tüm hizmetleri kapatayım dedim kesin sinir edecekler diye düşüne düşüne herhangi digitürk bayisine gidip iade ettim cihazlarını ve tek problem çıkmadı şipşak halloldu düzeltmişler bu problemi güzelcegelelim bunlara iptal için binlerce belge istiyorlar onları toparladın mı bu sefer de modemi dağın başındaki 23 özel şubesinden birine teslim etmeni istiyorlarhaziranda bana fesih işlemi talebiniz gerçekleşti diye mesaj atıyorlar meğer sözleşme iptali değilmiş o ben yurtdışındayken de kullanmadığım 4 aylık hizmetin faturasını çıkarıyorlar hem de bedava verdikleri hiç izlenmeyen turkcell tv faturasını da ekleyip bu iptali digitürk gibi direk bayi üzerinden başvuruyla halletmeniz ne kadar zor olabilir bu şekilde gelecek haketmediğiniz 35 fatura üzerinden mi devamlılığı sağlanıyor bu firmanınalternatiflerini araştırmadan sakın bulaşmayınillallah gittim de kurtuldum bu ülkenin tüm vampir hizmetlerinden,
Sonbahar,Öğlen,akk konusunda net açıklama yapıp 1 ocak 2019 tarihi itibariyle akkyi tamamen kaldıracağını açıklayan firma kota olayı falan da olmayacak hakkımız olan şey gerçekleşince sevinecek duruma düşmek de ayrı mevzuedit yalan haber demek ne demektir müdür yardımcısı açıklama yapıyor kaynak da aa ne kadar hükümet tarafı olsa da resmi kaynak ,
Sonbahar,Öğlen,isterlerse internet hizini 10 kat arttirsinlar yine de ellerine dusmeyin size parayla sattiklari hizmeti vermedikleri icin kotayi falan kaldirmalari cok da bir sey ifade etmiyor gozumdebize aylarca hizmet veremediler 5 dakikalik baglantilarla is halletmeye calistik binadaki baglanti kablolarindan modeme kadar her sey degisti bize bir turlu cozum sunamadilar resmen odev yollamak icin kuzenimin vinnini kullanmak zorunda kaldim bir cok kez sinir krizi gecirdim resmen evde dunyanin parasini odedigimiz interneti asla kullanamadik bir de ustune sinir stres sahibi olduk sayelerinde cozum sunamayinca karsilikli sozlesme feshi oldu bir kac ay sonra da siz bize fesih parasi odemediniz yok icra yok bilmem ne diye taciz etmeye basladilar ki fesih ucreti odenmeyecegi konusunda anlasilmisti musteri hizmetleri ile resmen tuttuklari avukatlik burosu konu komsu uzak yakin kimin numarasini bulduysa mesajla taciz etti bu sirada tuketici hakem heyeti de bizim hakliligimizi kabul edip davayi dusurmustu ayrica sonra utanmadan bizi arayip gecis yapmak isteyip istemedigimizi sorup duruyorlardi en son aramayin artik ayip dedik de sistemden telefonu cikarmislar avukatlik burosundan da mesajlar kesildisimdi buroyu degistirmisler bu gerizekalilar da iki haftada bir dusmus kapanmis dava icin hesap blokesi yapicaz icraya gelcez evde olun diye taciz mesajlari atip goz korkutmaya calisiyorlar zamaninda rezalet basliklari bu kadar populer olsaydi ben de acardim kesin o kadar cektirdiler bize  igrenc bir firma kesinlikle yanindan dahi gecmeyin paranizla rezil olma ihtimali 99 ,
Sonbahar,Öğlen,geçtiğimiz hafta cuma günü modemi gönderirken kargo şirketindeki adamlar fotoğraf çekmemi yoksa kargo gelmedi ayağına yatabilecekleri hakkında uyarıda bulundukargonun ulaştığına dair nereden ve nasıl teyit alabilirim aradan bir süre geçtikten sonra başım yanmaz umarımtürkiyede hizmet almak böyle birşey işte umuyoruz sadece,
Sonbahar,Öğlen,bkz 83545550,
Sonbahar,Öğlen,2 aydır kullanıyorum bir sıkıntı yaşamadım,
Sonbahar,Sabah,10 gündür internet bağlantımın olmaması sebebiyle bugün abonelik fesih işlemleri başlattığım internet sağlayıcısıdırmodemim ip alıyor internet ışığı mevcut ne gibi bir kritik problem var da çözülemiyor çok ilginç aradığımda sistemsel hata var sonra arayın yanıtı alıyorum arıza sebebini sorunca sistemsel hata var yanıtını alıyorum cem yılmaz ın gora filmine döndü ne sorarsam havalandırma tüneli misali aynı yanıtı alıyorumvodafone a geçiyorum iyi veya kötü biraz da onları çekeyim en azından superonline dan daha ucuz ve yaklaşımları daha etik,
Sonbahar,Sabah,fiyatları zamlanmış internet servis sağlayıcıdır 2 senedir taahhütlü 55 tl ye adsl kullanıyordum taahhütümün bitmesine 15 gün kala yenilemek için aradığımda ilk 12 ay 6990 sonraki 12 ay 7690 fiyat verdiler dün fesih dilekçesi gönderdim turkneti bi deneyeceğim bakalım ne de olsa taahhüt istemiyor olmazsa vodafone,
Sonbahar,Sabah,50 mbps hız ve 150 gb akk için ödediğim ücreti yeni tekliflerinde akk kalktı 25 mbps hızınız diyen şirketakk yi kaldırıyoruz diyenler her şeyin devlet zoru ile olmayacağını anlasınlar bir şeyi düzeltelim derken neleri bozduklarını hesaplasınlar,
Sonbahar,Akşam,öncelikle 83829258netflix izlerken görüntü kalitesi bağlantı donma ve hız sorunları yaşamaya başladım yaptığım her türlü deneme fazlaca araştırmalar ve benzer sorunları yaşayan kullanıcılarla teatiler sonunda superonlineın bazı sitelere kafasına göre dns port veri akışı kısıtlamalarında throttling  bulunduğundan şüpheleniyorum şu anmüşteri hizmetleri telefondan sorunu gideremeyince sonunda teknik servise yönlendirmeye ikna oldular onları bekliyorum bakalım bu yarattıkları sorunu gideremezlerse üyeliğimi iptal edeceğim,
Sonbahar,Akşam,tek kelime pişmanlıktır1 yıl taahhütlü 24 mbps 50 gb akk’li fiberini sözde kullandım bağlantı kopmaları internet hızındaki vasatlık üyelik bitimindeki saçma sapan prosedürler falan derken zor kurtuldum,
Sonbahar,Akşam,netflix konusunda aynı sorunu yaşayan çok insan var büyük bir ihtimalle bir saçmalık dönüyor ama buna netflixin dahil olup birader napıyorsunuz ultimotumu vermesi lazım,
Kış,Akşam,fiber neti ile günlerdir sözlüğe girmekte zorluk çektiğim internet şirketi tt 4g ile anında açılan site wifi ile yüklenmek bilmiyor aynı duruumu mynette de yaşamaktayım,
Kış,Akşam,kasım ayı başında ulaştırma ve altyapı bakanının açıklamasıyla 2019 başında adil kullanım kotası denen ilkelliğin kalkacağı bildirildikten sonra 2019da taahütü dolacak müşterilerine kasten yanlış bilgilendirme yaparak 12 ay önceden daha 2019a girmeden taahütü dolacakmış gibi anlatan yılbaşından ve kota kalkışı öncesinden kotalı internete taahüt yeniletmeye çalışan firma çakallar sonra da kota kalktı ama ama sizin bir senelik taahüt var diyecekler bizim taahütün daha sonra dolması lazımdı deyince kem küm edip geçiştirmeye çalışıp biraz daha bastırınca evet aslında ocakşubatmart sonuymuş diyorlar taahüt yeniletmek için ararlarsa aman dikkat edin tam olarak hangi gün bitiyor diye net ifadeyle sorun,
Kış,Akşam,bkz 84180977,
